Year,Month,EDC,price,PTC,markup,CPI,inflation_factor,real_price,real_PTC,real_markup
2023,9,DUQ,10.59,0.9467,9.6433,307.789,1.042256,11.0375,0.9867,10.0508
2023,9,DUQ,13.09,0.9467,12.1433,307.789,1.042256,13.6431,0.9867,12.6565
2023,9,DUQ,11.09,0.9467,10.1433,307.789,1.042256,11.5586,0.9867,10.572
2023,9,DUQ,11.999,0.9467,11.0523,307.789,1.042256,12.506,0.9867,11.5194
2023,9,DUQ,9.79,0.9467,8.8433,307.789,1.042256,10.2037,0.9867,9.217
2023,9,DUQ,10.79,0.9467,9.8433,307.789,1.042256,11.2459,0.9867,10.2593
2023,9,DUQ,11.9,0.9467,10.9533,307.789,1.042256,12.4028,0.9867,11.4162
2023,9,DUQ,10.49,0.9467,9.5433,307.789,1.042256,10.9333,0.9867,9.9466
2023,9,DUQ,10.59,0.9467,9.6433,307.789,1.042256,11.0375,0.9867,10.0508
2023,9,DUQ,13.09,0.9467,12.1433,307.789,1.042256,13.6431,0.9867,12.6565
2023,9,DUQ,11.09,0.9467,10.1433,307.789,1.042256,11.5586,0.9867,10.572
2023,9,DUQ,11.999,0.9467,11.0523,307.789,1.042256,12.506,0.9867,11.5194
2023,9,METED,8.85,0.24,8.61,307.789,1.042256,9.224,0.2501,8.9738
2023,9,METED,9.35,0.24,9.11,307.789,1.042256,9.7451,0.2501,9.495
2023,9,METED,10.59,0.24,10.35,307.789,1.042256,11.0375,0.2501,10.7874
2023,9,METED,10.9,0.24,10.66,307.789,1.042256,11.3606,0.2501,11.1105
2023,9,METED,9.99,0.24,9.75,307.789,1.042256,10.4121,0.2501,10.162
2023,9,METED,9.99,0.24,9.75,307.789,1.042256,10.4121,0.2501,10.162
2023,9,METED,14.99,0.24,14.75,307.789,1.042256,15.6234,0.2501,15.3733
2023,9,METED,10.2,0.24,9.96,307.789,1.042256,10.631,0.2501,10.3809
2023,9,METED,10.2,0.24,9.96,307.789,1.042256,10.631,0.2501,10.3809
2023,9,METED,10.09,0.24,9.85,307.789,1.042256,10.5164,0.2501,10.2662
2023,9,METED,10.89,0.24,10.65,307.789,1.042256,11.3502,0.2501,11.1
2023,9,METED,9.09,0.24,8.85,307.789,1.042256,9.4741,0.2501,9.224
2023,9,METED,9.29,0.24,9.05,307.789,1.042256,9.6826,0.2501,9.4324
2023,9,METED,11.79,0.24,11.55,307.789,1.042256,12.2882,0.2501,12.0381
2023,9,METED,9.69,0.24,9.45,307.789,1.042256,10.0995,0.2501,9.8493
2023,9,METED,10.49,0.24,10.25,307.789,1.042256,10.9333,0.2501,10.6831
2023,9,METED,12.99,0.24,12.75,307.789,1.042256,13.5389,0.2501,13.2888
2023,9,METED,10.999,0.24,10.759,307.789,1.042256,11.4638,0.2501,11.2136
2023,9,METED,7.69,0.24,7.45,307.789,1.042256,8.015,0.2501,7.7648
2023,9,METED,7.79,0.24,7.55,307.789,1.042256,8.1192,0.2501,7.869
2023,9,METED,7.89,0.24,7.65,307.789,1.042256,8.2234,0.2501,7.9733
2023,9,METED,9.09,0.24,8.85,307.789,1.042256,9.4741,0.2501,9.224
2023,9,METED,9.39,0.24,9.15,307.789,1.042256,9.7868,0.2501,9.5366
2023,9,METED,10.29,0.24,10.05,307.789,1.042256,10.7248,0.2501,10.4747
2023,9,METED,9.09,0.24,8.85,307.789,1.042256,9.4741,0.2501,9.224
2023,9,METED,10.19,0.24,9.95,307.789,1.042256,10.6206,0.2501,10.3704
2023,9,PECO,7.55,9.672,-2.122,307.789,1.042256,7.869,10.0807,-2.2117
2023,9,PECO,8.39,9.672,-1.282,307.789,1.042256,8.7445,10.0807,-1.3362
2023,9,PECO,9.35,9.672,-0.322,307.789,1.042256,9.7451,10.0807,-0.3356
2023,9,PECO,10.9,9.672,1.228,307.789,1.042256,11.3606,10.0807,1.2799
2023,9,PECO,9.19,9.672,-0.482,307.789,1.042256,9.5783,10.0807,-0.5024
2023,9,PECO,9.19,9.672,-0.482,307.789,1.042256,9.5783,10.0807,-0.5024
2023,9,PECO,6.19,9.672,-3.482,307.789,1.042256,6.4516,10.0807,-3.6291
2023,9,PECO,13.49,9.672,3.818,307.789,1.042256,14.06,10.0807,3.9793
2023,9,PECO,8.2,9.672,-1.472,307.789,1.042256,8.5465,10.0807,-1.5342
2023,9,PECO,8.2,9.672,-1.472,307.789,1.042256,8.5465,10.0807,-1.5342
2023,9,PECO,7.09,9.672,-2.582,307.789,1.042256,7.3896,10.0807,-2.6911
2023,9,PECO,8.79,9.672,-0.882,307.789,1.042256,9.1614,10.0807,-0.9193
2023,9,PECO,8.19,9.672,-1.482,307.789,1.042256,8.5361,10.0807,-1.5446
2023,9,PECO,8.39,9.672,-1.282,307.789,1.042256,8.7445,10.0807,-1.3362
2023,9,PECO,10.79,9.672,1.118,307.789,1.042256,11.2459,10.0807,1.1652
2023,9,PECO,8.69,9.672,-0.982,307.789,1.042256,9.0572,10.0807,-1.0235
2023,9,PECO,13.49,9.672,3.818,307.789,1.042256,14.06,10.0807,3.9793
2023,9,PECO,8.99,9.672,-0.682,307.789,1.042256,9.3699,10.0807,-0.7108
2023,9,PECO,15.49,9.672,5.818,307.789,1.042256,16.1445,10.0807,6.0638
2023,9,PECO,12.49,9.672,2.818,307.789,1.042256,13.0178,10.0807,2.9371
2023,9,PECO,10.999,9.672,1.327,307.789,1.042256,11.4638,10.0807,1.3831
2023,9,PECO,6.49,9.672,-3.182,307.789,1.042256,6.7642,10.0807,-3.3165
2023,9,PECO,6.59,9.672,-3.082,307.789,1.042256,6.8685,10.0807,-3.2122
2023,9,PECO,6.69,9.672,-2.982,307.789,1.042256,6.9727,10.0807,-3.108
2023,9,PECO,7.69,9.672,-1.982,307.789,1.042256,8.015,10.0807,-2.0658
2023,9,PECO,7.89,9.672,-1.782,307.789,1.042256,8.2234,10.0807,-1.8573
2023,9,PECO,8.89,9.672,-0.782,307.789,1.042256,9.2657,10.0807,-0.815
2023,9,PECO,7.9,9.672,-1.772,307.789,1.042256,8.2338,10.0807,-1.8469
2023,9,PECO,9.7,9.672,0.028,307.789,1.042256,10.1099,10.0807,0.0292
2023,9,PECO,7.55,9.672,-2.122,307.789,1.042256,7.869,10.0807,-2.2117
2023,9,PECO,8.39,9.672,-1.282,307.789,1.042256,8.7445,10.0807,-1.3362
2023,9,PECO,9.35,9.672,-0.322,307.789,1.042256,9.7451,10.0807,-0.3356
2023,9,PECO,10.9,9.672,1.228,307.789,1.042256,11.3606,10.0807,1.2799
2023,9,PECO,7.09,9.672,-2.582,307.789,1.042256,7.3896,10.0807,-2.6911
2023,9,PECO,8.79,9.672,-0.882,307.789,1.042256,9.1614,10.0807,-0.9193
2023,9,PECO,8.19,9.672,-1.482,307.789,1.042256,8.5361,10.0807,-1.5446
2023,9,PECO,8.39,9.672,-1.282,307.789,1.042256,8.7445,10.0807,-1.3362
2023,9,PECO,10.79,9.672,1.118,307.789,1.042256,11.2459,10.0807,1.1652
2023,9,PECO,8.69,9.672,-0.982,307.789,1.042256,9.0572,10.0807,-1.0235
2023,9,PECO,13.49,9.672,3.818,307.789,1.042256,14.06,10.0807,3.9793
2023,9,PECO,8.99,9.672,-0.682,307.789,1.042256,9.3699,10.0807,-0.7108
2023,9,PECO,15.49,9.672,5.818,307.789,1.042256,16.1445,10.0807,6.0638
2023,9,PECO,12.49,9.672,2.818,307.789,1.042256,13.0178,10.0807,2.9371
2023,9,PECO,10.999,9.672,1.327,307.789,1.042256,11.4638,10.0807,1.3831
2023,9,PENELEC,8.45,0.703,7.747,307.789,1.042256,8.8071,0.7327,8.0744
2023,9,PENELEC,9.29,0.703,8.587,307.789,1.042256,9.6826,0.7327,8.9499
2023,9,PENELEC,10.19,0.703,9.487,307.789,1.042256,10.6206,0.7327,9.8879
2023,9,PENELEC,11.9,0.703,11.197,307.789,1.042256,12.4028,0.7327,11.6701
2023,9,PENELEC,9.2,0.703,8.497,307.789,1.042256,9.5888,0.7327,8.8561
2023,9,PENELEC,10.59,0.703,9.887,307.789,1.042256,11.0375,0.7327,10.3048
2023,9,PENELEC,7.78,0.703,7.077,307.789,1.042256,8.1088,0.7327,7.376
2023,9,PENELEC,15.19,0.703,14.487,307.789,1.042256,15.8319,0.7327,15.0992
2023,9,PENELEC,10.2,0.703,9.497,307.789,1.042256,10.631,0.7327,9.8983
2023,9,PENELEC,10.2,0.703,9.497,307.789,1.042256,10.631,0.7327,9.8983
2023,9,PENELEC,10.01,0.703,9.307,307.789,1.042256,10.433,0.7327,9.7003
2023,9,PENELEC,10.29,0.703,9.587,307.789,1.042256,10.7248,0.7327,9.9921
2023,9,PENELEC,8.89,0.703,8.187,307.789,1.042256,9.2657,0.7327,8.533
2023,9,PENELEC,8.99,0.703,8.287,307.789,1.042256,9.3699,0.7327,8.6372
2023,9,PENELEC,11.49,0.703,10.787,307.789,1.042256,11.9755,0.7327,11.2428
2023,9,PENELEC,9.39,0.703,8.687,307.789,1.042256,9.7868,0.7327,9.0541
2023,9,PENELEC,19.999,0.703,19.296,307.789,1.042256,20.8441,0.7327,20.1114
2023,9,PENELEC,7.69,0.703,6.987,307.789,1.042256,8.015,0.7327,7.2822
2023,9,PENELEC,7.79,0.703,7.087,307.789,1.042256,8.1192,0.7327,7.3865
2023,9,PENELEC,7.89,0.703,7.187,307.789,1.042256,8.2234,0.7327,7.4907
2023,9,PENELEC,8.69,0.703,7.987,307.789,1.042256,9.0572,0.7327,8.3245
2023,9,PENELEC,8.99,0.703,8.287,307.789,1.042256,9.3699,0.7327,8.6372
2023,9,PENELEC,9.69,0.703,8.987,307.789,1.042256,10.0995,0.7327,9.3668
2023,9,PENELEC,9.81,0.703,9.107,307.789,1.042256,10.2245,0.7327,9.4918
2023,9,PENELEC,10.35,0.703,9.647,307.789,1.042256,10.7874,0.7327,10.0546
2023,9,PPL,9.59,7.1275,2.4625,307.789,1.042256,9.9952,7.4287,2.5666
2023,9,PPL,9.95,7.1275,2.8225,307.789,1.042256,10.3704,7.4287,2.9418
2023,9,PPL,11.39,7.1275,4.2625,307.789,1.042256,11.8713,7.4287,4.4426
2023,9,PPL,11.9,7.1275,4.7725,307.789,1.042256,12.4028,7.4287,4.9742
2023,9,PPL,11.29,7.1275,4.1625,307.789,1.042256,11.7671,7.4287,4.3384
2023,9,PPL,11.29,7.1275,4.1625,307.789,1.042256,11.7671,7.4287,4.3384
2023,9,PPL,7.49,7.1275,0.3625,307.789,1.042256,7.8065,7.4287,0.3778
2023,9,PPL,17.49,7.1275,10.3625,307.789,1.042256,18.2291,7.4287,10.8004
2023,9,PPL,10.7,7.1275,3.5725,307.789,1.042256,11.1521,7.4287,3.7235
2023,9,PPL,10.7,7.1275,3.5725,307.789,1.042256,11.1521,7.4287,3.7235
2023,9,PPL,10.29,7.1275,3.1625,307.789,1.042256,10.7248,7.4287,3.2961
2023,9,PPL,12.09,7.1275,4.9625,307.789,1.042256,12.6009,7.4287,5.1722
2023,9,PPL,10.59,7.1275,3.4625,307.789,1.042256,11.0375,7.4287,3.6088
2023,9,PPL,10.79,7.1275,3.6625,307.789,1.042256,11.2459,7.4287,3.8173
2023,9,PPL,12.49,7.1275,5.3625,307.789,1.042256,13.0178,7.4287,5.5891
2023,9,PPL,10.89,7.1275,3.7625,307.789,1.042256,11.3502,7.4287,3.9215
2023,9,PPL,13.49,7.1275,6.3625,307.789,1.042256,14.06,7.4287,6.6314
2023,9,PPL,8.99,7.1275,1.8625,307.789,1.042256,9.3699,7.4287,1.9412
2023,9,PPL,15.49,7.1275,8.3625,307.789,1.042256,16.1445,7.4287,8.7159
2023,9,PPL,12.49,7.1275,5.3625,307.789,1.042256,13.0178,7.4287,5.5891
2023,9,PPL,11.75,7.1275,4.6225,307.789,1.042256,12.2465,7.4287,4.8178
2023,9,PPL,13.999,7.1275,6.8715,307.789,1.042256,14.5905,7.4287,7.1619
2023,9,PPL,8.19,7.1275,1.0625,307.789,1.042256,8.5361,7.4287,1.1074
2023,9,PPL,8.09,7.1275,0.9625,307.789,1.042256,8.4319,7.4287,1.0032
2023,9,PPL,8.39,7.1275,1.2625,307.789,1.042256,8.7445,7.4287,1.3158
2023,9,PPL,9.59,7.1275,2.4625,307.789,1.042256,9.9952,7.4287,2.5666
2023,9,PPL,9.89,7.1275,2.7625,307.789,1.042256,10.3079,7.4287,2.8792
2023,9,PPL,10.69,7.1275,3.5625,307.789,1.042256,11.1417,7.4287,3.713
2023,9,PPL,10.0,7.1275,2.8725,307.789,1.042256,10.4226,7.4287,2.9939
2023,9,PPL,11.35,7.1275,4.2225,307.789,1.042256,11.8296,7.4287,4.4009
2023,9,PPL,10.64,7.1275,3.5125,307.789,1.042256,11.0896,7.4287,3.6609
2023,9,PPL,10.64,7.1275,3.5125,307.789,1.042256,11.0896,7.4287,3.6609
2023,9,PPL,12.99,7.1275,5.8625,307.789,1.042256,13.5389,7.4287,6.1102
2023,9,PPL,14.99,7.1275,7.8625,307.789,1.042256,15.6234,7.4287,8.1947
2023,9,PPL,11.999,7.1275,4.8715,307.789,1.042256,12.506,7.4287,5.0774
2023,10,APS,8.45,10.2425,-1.7925,307.671,1.042656,8.8104,10.6794,-1.869
2023,10,APS,9.29,10.2425,-0.9525,307.671,1.042656,9.6863,10.6794,-0.9931
2023,10,APS,9.85,10.2425,-0.3925,307.671,1.042656,10.2702,10.6794,-0.4092
2023,10,APS,10.19,10.2425,-0.0525,307.671,1.042656,10.6247,10.6794,-0.0547
2023,10,APS,11.9,10.2425,1.6575,307.671,1.042656,12.4076,10.6794,1.7282
2023,10,APS,9.99,10.2425,-0.2525,307.671,1.042656,10.4161,10.6794,-0.2633
2023,10,APS,12.89,10.2425,2.6475,307.671,1.042656,13.4398,10.6794,2.7604
2023,10,APS,10.2,10.2425,-0.0425,307.671,1.042656,10.6351,10.6794,-0.0443
2023,10,APS,10.2,10.2425,-0.0425,307.671,1.042656,10.6351,10.6794,-0.0443
2023,10,APS,11.19,10.2425,0.9475,307.671,1.042656,11.6673,10.6794,0.9879
2023,10,APS,11.89,10.2425,1.6475,307.671,1.042656,12.3972,10.6794,1.7178
2023,10,APS,9.89,10.2425,-0.3525,307.671,1.042656,10.3119,10.6794,-0.3675
2023,10,APS,9.99,10.2425,-0.2525,307.671,1.042656,10.4161,10.6794,-0.2633
2023,10,APS,12.49,10.2425,2.2475,307.671,1.042656,13.0228,10.6794,2.3434
2023,10,APS,10.39,10.2425,0.1475,307.671,1.042656,10.8332,10.6794,0.1538
2023,10,APS,9.999,10.2425,-0.2435,307.671,1.042656,10.4255,10.6794,-0.2539
2023,10,APS,8.09,10.2425,-2.1525,307.671,1.042656,8.4351,10.6794,-2.2443
2023,10,APS,8.19,10.2425,-2.0525,307.671,1.042656,8.5394,10.6794,-2.1401
2023,10,APS,8.29,10.2425,-1.9525,307.671,1.042656,8.6436,10.6794,-2.0358
2023,10,APS,9.29,10.2425,-0.9525,307.671,1.042656,9.6863,10.6794,-0.9931
2023,10,APS,9.49,10.2425,-0.7525,307.671,1.042656,9.8948,10.6794,-0.7846
2023,10,APS,9.89,10.2425,-0.3525,307.671,1.042656,10.3119,10.6794,-0.3675
2023,10,APS,11.45,10.2425,1.2075,307.671,1.042656,11.9384,10.6794,1.259
2023,10,APS,10.78,10.2425,0.5375,307.671,1.042656,11.2398,10.6794,0.5604
2023,10,APS,7.35,10.2425,-2.8925,307.671,1.042656,7.6635,10.6794,-3.0159
2023,10,APS,7.85,10.2425,-2.3925,307.671,1.042656,8.1848,10.6794,-2.4946
2023,10,APS,8.69,10.2425,-1.5525,307.671,1.042656,9.0607,10.6794,-1.6187
2023,10,APS,9.09,10.2425,-1.1525,307.671,1.042656,9.4777,10.6794,-1.2017
2023,10,APS,9.9,10.2425,-0.3425,307.671,1.042656,10.3223,10.6794,-0.3571
2023,10,APS,6.19,10.2425,-4.0525,307.671,1.042656,6.454,10.6794,-4.2254
2023,10,APS,7.99,10.2425,-2.2525,307.671,1.042656,8.3308,10.6794,-2.3486
2023,10,APS,11.99,10.2425,1.7475,307.671,1.042656,12.5014,10.6794,1.822
2023,10,APS,8.7,10.2425,-1.5425,307.671,1.042656,9.0711,10.6794,-1.6083
2023,10,APS,8.7,10.2425,-1.5425,307.671,1.042656,9.0711,10.6794,-1.6083
2023,10,APS,8.89,10.2425,-1.3525,307.671,1.042656,9.2692,10.6794,-1.4102
2023,10,APS,9.69,10.2425,-0.5525,307.671,1.042656,10.1033,10.6794,-0.5761
2023,10,APS,8.29,10.2425,-1.9525,307.671,1.042656,8.6436,10.6794,-2.0358
2023,10,APS,8.39,10.2425,-1.8525,307.671,1.042656,8.7479,10.6794,-1.9315
2023,10,APS,10.89,10.2425,0.6475,307.671,1.042656,11.3545,10.6794,0.6751
2023,10,APS,8.79,10.2425,-1.4525,307.671,1.042656,9.1649,10.6794,-1.5145
2023,10,APS,9.499,10.2425,-0.7435,307.671,1.042656,9.9042,10.6794,-0.7752
2023,10,APS,6.49,10.2425,-3.7525,307.671,1.042656,6.7668,10.6794,-3.9126
2023,10,APS,6.59,10.2425,-3.6525,307.671,1.042656,6.8711,10.6794,-3.8083
2023,10,APS,6.69,10.2425,-3.5525,307.671,1.042656,6.9754,10.6794,-3.704
2023,10,APS,7.69,10.2425,-2.5525,307.671,1.042656,8.018,10.6794,-2.6614
2023,10,APS,7.89,10.2425,-2.3525,307.671,1.042656,8.2266,10.6794,-2.4528
2023,10,APS,8.19,10.2425,-2.0525,307.671,1.042656,8.5394,10.6794,-2.1401
2023,10,APS,10.75,10.2425,0.5075,307.671,1.042656,11.2086,10.6794,0.5291
2023,10,APS,9.15,10.2425,-1.0925,307.671,1.042656,9.5403,10.6794,-1.1391
2023,10,DUQ,9.45,10.9467,-1.4967,307.671,1.042656,9.8531,11.4136,-1.5605
2023,10,DUQ,10.49,10.9467,-0.4567,307.671,1.042656,10.9375,11.4136,-0.4761
2023,10,DUQ,11.9,10.9467,0.9533,307.671,1.042656,12.4076,11.4136,0.994
2023,10,DUQ,5.99,10.9467,-4.9567,307.671,1.042656,6.2455,11.4136,-5.1681
2023,10,DUQ,8.99,10.9467,-1.9567,307.671,1.042656,9.3735,11.4136,-2.0401
2023,10,DUQ,14.59,10.9467,3.6433,307.671,1.042656,15.2124,11.4136,3.7987
2023,10,DUQ,10.7,10.9467,-0.2467,307.671,1.042656,11.1564,11.4136,-0.2572
2023,10,DUQ,10.7,10.9467,-0.2467,307.671,1.042656,11.1564,11.4136,-0.2572
2023,10,DUQ,10.09,10.9467,-0.8567,307.671,1.042656,10.5204,11.4136,-0.8932
2023,10,DUQ,9.59,10.9467,-1.3567,307.671,1.042656,9.9991,11.4136,-1.4145
2023,10,DUQ,10.59,10.9467,-0.3567,307.671,1.042656,11.0417,11.4136,-0.3719
2023,10,DUQ,10.69,10.9467,-0.2567,307.671,1.042656,11.146,11.4136,-0.2676
2023,10,DUQ,13.19,10.9467,2.2433,307.671,1.042656,13.7526,11.4136,2.339
2023,10,DUQ,11.09,10.9467,0.1433,307.671,1.042656,11.5631,11.4136,0.1494
2023,10,DUQ,9.999,10.9467,-0.9477,307.671,1.042656,10.4255,11.4136,-0.9881
2023,10,DUQ,7.69,10.9467,-3.2567,307.671,1.042656,8.018,11.4136,-3.3956
2023,10,DUQ,7.79,10.9467,-3.1567,307.671,1.042656,8.1223,11.4136,-3.2913
2023,10,DUQ,7.99,10.9467,-2.9567,307.671,1.042656,8.3308,11.4136,-3.0828
2023,10,DUQ,9.49,10.9467,-1.4567,307.671,1.042656,9.8948,11.4136,-1.5188
2023,10,DUQ,9.59,10.9467,-1.3567,307.671,1.042656,9.9991,11.4136,-1.4145
2023,10,DUQ,10.09,10.9467,-0.8567,307.671,1.042656,10.5204,11.4136,-0.8932
2023,10,DUQ,11.35,10.9467,0.4033,307.671,1.042656,11.8341,11.4136,0.4205
2023,10,DUQ,11.1,10.9467,0.1533,307.671,1.042656,11.5735,11.4136,0.1599
2023,10,DUQ,9.45,10.9467,-1.4967,307.671,1.042656,9.8531,11.4136,-1.5605
2023,10,DUQ,10.49,10.9467,-0.4567,307.671,1.042656,10.9375,11.4136,-0.4761
2023,10,DUQ,11.9,10.9467,0.9533,307.671,1.042656,12.4076,11.4136,0.994
2023,10,DUQ,10.59,10.9467,-0.3567,307.671,1.042656,11.0417,11.4136,-0.3719
2023,10,DUQ,10.69,10.9467,-0.2567,307.671,1.042656,11.146,11.4136,-0.2676
2023,10,DUQ,13.19,10.9467,2.2433,307.671,1.042656,13.7526,11.4136,2.339
2023,10,DUQ,11.09,10.9467,0.1433,307.671,1.042656,11.5631,11.4136,0.1494
2023,10,DUQ,9.999,10.9467,-0.9477,307.671,1.042656,10.4255,11.4136,-0.9881
2023,10,DUQ,9.45,10.9467,-1.4967,307.671,1.042656,9.8531,11.4136,-1.5605
2023,10,DUQ,10.49,10.9467,-0.4567,307.671,1.042656,10.9375,11.4136,-0.4761
2023,10,DUQ,11.9,10.9467,0.9533,307.671,1.042656,12.4076,11.4136,0.994
2023,10,DUQ,10.59,10.9467,-0.3567,307.671,1.042656,11.0417,11.4136,-0.3719
2023,10,DUQ,10.69,10.9467,-0.2567,307.671,1.042656,11.146,11.4136,-0.2676
2023,10,DUQ,13.19,10.9467,2.2433,307.671,1.042656,13.7526,11.4136,2.339
2023,10,DUQ,11.09,10.9467,0.1433,307.671,1.042656,11.5631,11.4136,0.1494
2023,10,DUQ,9.999,10.9467,-0.9477,307.671,1.042656,10.4255,11.4136,-0.9881
2023,10,METED,8.35,10.24,-1.89,307.671,1.042656,8.7062,10.6768,-1.9706
2023,10,METED,8.89,10.24,-1.35,307.671,1.042656,9.2692,10.6768,-1.4076
2023,10,METED,10.09,10.24,-0.15,307.671,1.042656,10.5204,10.6768,-0.1564
2023,10,METED,10.9,10.24,0.66,307.671,1.042656,11.3649,10.6768,0.6882
2023,10,METED,7.29,10.24,-2.95,307.671,1.042656,7.601,10.6768,-3.0758
2023,10,METED,14.99,10.24,4.75,307.671,1.042656,15.6294,10.6768,4.9526
2023,10,METED,10.2,10.24,-0.04,307.671,1.042656,10.6351,10.6768,-0.0417
2023,10,METED,10.2,10.24,-0.04,307.671,1.042656,10.6351,10.6768,-0.0417
2023,10,METED,10.19,10.24,-0.05,307.671,1.042656,10.6247,10.6768,-0.0521
2023,10,METED,9.29,10.24,-0.95,307.671,1.042656,9.6863,10.6768,-0.9905
2023,10,METED,9.39,10.24,-0.85,307.671,1.042656,9.7905,10.6768,-0.8863
2023,10,METED,11.79,10.24,1.55,307.671,1.042656,12.2929,10.6768,1.6161
2023,10,METED,9.69,10.24,-0.55,307.671,1.042656,10.1033,10.6768,-0.5735
2023,10,METED,10.49,10.24,0.25,307.671,1.042656,10.9375,10.6768,0.2607
2023,10,METED,12.99,10.24,2.75,307.671,1.042656,13.5441,10.6768,2.8673
2023,10,METED,8.999,10.24,-1.241,307.671,1.042656,9.3829,10.6768,-1.2939
2023,10,METED,7.69,10.24,-2.55,307.671,1.042656,8.018,10.6768,-2.6588
2023,10,METED,7.79,10.24,-2.45,307.671,1.042656,8.1223,10.6768,-2.5545
2023,10,METED,7.89,10.24,-2.35,307.671,1.042656,8.2266,10.6768,-2.4502
2023,10,METED,9.09,10.24,-1.15,307.671,1.042656,9.4777,10.6768,-1.1991
2023,10,METED,9.39,10.24,-0.85,307.671,1.042656,9.7905,10.6768,-0.8863
2023,10,METED,10.29,10.24,0.05,307.671,1.042656,10.7289,10.6768,0.0521
2023,10,METED,11.6,10.24,1.36,307.671,1.042656,12.0948,10.6768,1.418
2023,10,METED,10.3,10.24,0.06,307.671,1.042656,10.7394,10.6768,0.0626
2023,10,PECO,7.15,9.672,-2.522,307.671,1.042656,7.455,10.0846,-2.6296
2023,10,PECO,7.99,9.672,-1.682,307.671,1.042656,8.3308,10.0846,-1.7537
2023,10,PECO,8.5,9.672,-1.172,307.671,1.042656,8.8626,10.0846,-1.222
2023,10,PECO,8.89,9.672,-0.782,307.671,1.042656,9.2692,10.0846,-0.8154
2023,10,PECO,9.9,9.672,0.228,307.671,1.042656,10.3223,10.0846,0.2377
2023,10,PECO,5.99,9.672,-3.682,307.671,1.042656,6.2455,10.0846,-3.8391
2023,10,PECO,7.99,9.672,-1.682,307.671,1.042656,8.3308,10.0846,-1.7537
2023,10,PECO,13.49,9.672,3.818,307.671,1.042656,14.0654,10.0846,3.9809
2023,10,PECO,8.2,9.672,-1.472,307.671,1.042656,8.5498,10.0846,-1.5348
2023,10,PECO,8.2,9.672,-1.472,307.671,1.042656,8.5498,10.0846,-1.5348
2023,10,PECO,7.59,9.672,-2.082,307.671,1.042656,7.9138,10.0846,-2.1708
2023,10,PECO,8.39,9.672,-1.282,307.671,1.042656,8.7479,10.0846,-1.3367
2023,10,PECO,8.59,9.672,-1.082,307.671,1.042656,8.9564,10.0846,-1.1282
2023,10,PECO,10.99,9.672,1.318,307.671,1.042656,11.4588,10.0846,1.3742
2023,10,PECO,8.89,9.672,-0.782,307.671,1.042656,9.2692,10.0846,-0.8154
2023,10,PECO,13.49,9.672,3.818,307.671,1.042656,14.0654,10.0846,3.9809
2023,10,PECO,8.99,9.672,-0.682,307.671,1.042656,9.3735,10.0846,-0.7111
2023,10,PECO,15.49,9.672,5.818,307.671,1.042656,16.1507,10.0846,6.0662
2023,10,PECO,12.49,9.672,2.818,307.671,1.042656,13.0228,10.0846,2.9382
2023,10,PECO,8.999,9.672,-0.673,307.671,1.042656,9.3829,10.0846,-0.7017
2023,10,PECO,6.29,9.672,-3.382,307.671,1.042656,6.5583,10.0846,-3.5263
2023,10,PECO,6.39,9.672,-3.282,307.671,1.042656,6.6626,10.0846,-3.422
2023,10,PECO,6.49,9.672,-3.182,307.671,1.042656,6.7668,10.0846,-3.3177
2023,10,PECO,7.79,9.672,-1.882,307.671,1.042656,8.1223,10.0846,-1.9623
2023,10,PECO,7.89,9.672,-1.782,307.671,1.042656,8.2266,10.0846,-1.858
2023,10,PECO,8.89,9.672,-0.782,307.671,1.042656,9.2692,10.0846,-0.8154
2023,10,PECO,10.7,9.672,1.028,307.671,1.042656,11.1564,10.0846,1.0719
2023,10,PECO,8.89,9.672,-0.782,307.671,1.042656,9.2692,10.0846,-0.8154
2023,10,PECO,7.15,9.672,-2.522,307.671,1.042656,7.455,10.0846,-2.6296
2023,10,PECO,7.99,9.672,-1.682,307.671,1.042656,8.3308,10.0846,-1.7537
2023,10,PECO,8.5,9.672,-1.172,307.671,1.042656,8.8626,10.0846,-1.222
2023,10,PECO,8.89,9.672,-0.782,307.671,1.042656,9.2692,10.0846,-0.8154
2023,10,PECO,9.9,9.672,0.228,307.671,1.042656,10.3223,10.0846,0.2377
2023,10,PECO,7.59,9.672,-2.082,307.671,1.042656,7.9138,10.0846,-2.1708
2023,10,PECO,8.39,9.672,-1.282,307.671,1.042656,8.7479,10.0846,-1.3367
2023,10,PECO,8.59,9.672,-1.082,307.671,1.042656,8.9564,10.0846,-1.1282
2023,10,PECO,10.99,9.672,1.318,307.671,1.042656,11.4588,10.0846,1.3742
2023,10,PECO,8.89,9.672,-0.782,307.671,1.042656,9.2692,10.0846,-0.8154
2023,10,PECO,13.49,9.672,3.818,307.671,1.042656,14.0654,10.0846,3.9809
2023,10,PECO,8.99,9.672,-0.682,307.671,1.042656,9.3735,10.0846,-0.7111
2023,10,PECO,15.49,9.672,5.818,307.671,1.042656,16.1507,10.0846,6.0662
2023,10,PECO,12.49,9.672,2.818,307.671,1.042656,13.0228,10.0846,2.9382
2023,10,PECO,8.999,9.672,-0.673,307.671,1.042656,9.3829,10.0846,-0.7017
2023,10,PENELEC,8.25,9.703,-1.453,307.671,1.042656,8.6019,10.1169,-1.515
