Year,Month,supplier,price,EDC
2021,1,"Public Power, LLC",7.09,PECO
2021,1,Sperian Energy Corp.,7.29,PECO
2021,1,Sperian Energy Corp.,10.55,PECO
2021,1,"Stream Energy Pennsylvania, LLC",6.37,PECO
2021,1,Think Energy,8.0,PECO
2021,1,Think Energy,8.3,PECO
2021,1,Think Energy,8.9,PECO
2021,1,Titan Gas & Power,5.22,PECO
2021,1,Titan Gas & Power,5.24,PECO
2021,1,Viridian Energy,7.69,PECO
2021,1,WGL Energy,6.7,PECO
2021,1,WGL Energy,6.8,PECO
2021,1,WGL Energy,7.7,PECO
2021,1,YEP Energy,6.8,PECO
2021,1,YEP Energy,6.91,PECO
2021,1,YEP Energy,7.01,PECO
2021,1,YEP Energy,7.06,PECO
2021,1,YEP Energy,7.12,PECO
2021,1,YEP Energy,7.19,PECO
2021,1,YEP Energy,7.27,PECO
2021,1,YEP Energy,7.41,PECO
2021,1,AEP Energy,5.95,PENELEC
2021,1,AEP Energy,6.19,PENELEC
2021,1,AEP Energy,6.39,PENELEC
2021,1,Agway Energy Services,8.9,PENELEC
2021,1,Ambit Energy,5.95,PENELEC
2021,1,Ambit Energy,8.45,PENELEC
2021,1,American Power & Gas of PA,4.99,PENELEC
2021,1,American Power & Gas of PA,9.45,PENELEC
2021,1,Cirro Energy,6.3,PENELEC
2021,1,CleanChoice Energy,10.7,PENELEC
2021,1,Clearview Electric,6.09,PENELEC
2021,1,Clearview Electric,6.19,PENELEC
2021,1,Clearview Electric,6.79,PENELEC
2021,1,Clearview Electric,7.29,PENELEC
2021,1,Constellation Energy,6.39,PENELEC
2021,1,Constellation Energy,6.59,PENELEC
2021,1,Constellation Energy,7.39,PENELEC
2021,1,Direct Energy,6.89,PENELEC
2021,1,Direct Energy,6.99,PENELEC
2021,1,Direct Energy,7.19,PENELEC
2021,1,Direct Energy,7.79,PENELEC
2021,1,Energy Rewards,7.29,PENELEC
2021,1,Energy Rewards,7.49,PENELEC
2021,1,Green Mountain Energy Company,5.9,PENELEC
2021,1,IGS Energy,8.59,PENELEC
2021,1,IGS Energy,8.69,PENELEC
2021,1,Indra Energy,5.5,PENELEC
2021,1,Indra Energy,8.3,PENELEC
2021,1,NRG Home,6.6,PENELEC
2021,1,Nordic Energy Services,5.3,PENELEC
2021,1,Nordic Energy Services,7.9,PENELEC
2021,1,Nordic Energy Services,9.0,PENELEC
2021,1,Park Power,5.49,PENELEC
2021,1,Park Power,9.99,PENELEC
2021,1,"Public Power, LLC",6.09,PENELEC
2021,1,"Public Power, LLC",6.79,PENELEC
2021,1,"Public Power, LLC",7.19,PENELEC
2021,1,Sperian Energy Corp.,6.59,PENELEC
2021,1,"Stream Energy Pennsylvania, LLC",5.61,PENELEC
2021,1,Think Energy,7.7,PENELEC
2021,1,Think Energy,7.8,PENELEC
2021,1,Think Energy,8.1,PENELEC
2021,1,Titan Gas & Power,4.5,PENELEC
2021,1,Titan Gas & Power,5.79,PENELEC
2021,1,Titan Gas & Power,6.431,PENELEC
2021,1,Viridian Energy,7.59,PENELEC
2021,1,Viridian Energy,7.79,PENELEC
2021,1,YEP Energy,7.28,PENELEC
2021,1,YEP Energy,7.34,PENELEC
2021,1,YEP Energy,7.49,PENELEC
2021,1,YEP Energy,7.56,PENELEC
2021,1,AEP Energy,6.6,PPL
2021,1,AEP Energy,7.13,PPL
2021,1,AEP Energy,7.33,PPL
2021,1,Agway Energy Services,9.9,PPL
2021,1,Ambit Energy,7.345,PPL
2021,1,Ambit Energy,9.91,PPL
2021,1,Ambit Energy,11.89,PPL
2021,1,American Power & Gas of PA,5.99,PPL
2021,1,American Power & Gas of PA,10.45,PPL
2021,1,Cirro Energy,7.162,PPL
2021,1,CleanChoice Energy,11.7,PPL
2021,1,Clearview Electric,5.99,PPL
2021,1,Clearview Electric,6.29,PPL
2021,1,Clearview Electric,7.49,PPL
2021,1,Clearview Electric,7.59,PPL
2021,1,Clearview Electric,7.79,PPL
2021,1,Community Energy,8.63,PPL
2021,1,Community Energy,13.29,PPL
2021,1,Constellation Energy,7.29,PPL
2021,1,Constellation Energy,7.69,PPL
2021,1,Constellation Energy,7.79,PPL
2021,1,Constellation Energy,8.49,PPL
2021,1,Direct Energy,7.69,PPL
2021,1,Direct Energy,7.79,PPL
2021,1,Direct Energy,7.89,PPL
2021,1,Direct Energy,7.99,PPL
2021,1,Direct Energy,10.19,PPL
2021,1,Direct Energy,12.19,PPL
2021,1,"Eligo Energy PA, LLC",6.76,PPL
2021,1,"Eligo Energy PA, LLC",8.09,PPL
2021,1,"Eligo Energy PA, LLC",8.5,PPL
2021,1,"Eligo Energy PA, LLC",8.82,PPL
2021,1,"Eligo Energy PA, LLC",11.79,PPL
2021,1,"Eligo Energy PA, LLC",12.79,PPL
2021,1,Energy Cooperative of America,7.2,PPL
2021,1,Energy Rewards,7.49,PPL
2021,1,Energy Rewards,7.59,PPL
2021,1,Energy Rewards,7.79,PPL
2021,1,Energy Rewards,7.99,PPL
2021,1,Green Mountain Energy Company,7.5,PPL
2021,1,IGS Energy,8.59,PPL
2021,1,IGS Energy,8.99,PPL
2021,1,Indra Energy,7.0,PPL
2021,1,Indra Energy,8.9,PPL
2021,1,NRG Home,7.9,PPL
2021,1,Nordic Energy Services,6.67,PPL
2021,1,Nordic Energy Services,7.9,PPL
2021,1,Nordic Energy Services,9.0,PPL
2021,1,Park Power,6.99,PPL
2021,1,Park Power,9.99,PPL
2021,1,"Public Power, LLC",6.59,PPL
2021,1,"Public Power, LLC",7.29,PPL
2021,1,"Public Power, LLC",7.69,PPL
2021,1,Sperian Energy Corp.,6.74,PPL
2021,1,Sperian Energy Corp.,11.2,PPL
2021,1,"Stream Energy Pennsylvania, LLC",7.25,PPL
2021,1,Think Energy,8.9,PPL
2021,1,Think Energy,9.3,PPL
2021,1,Think Energy,9.8,PPL
2021,1,Titan Gas & Power,7.031,PPL
2021,1,Titan Gas & Power,7.205,PPL
2021,1,Titan Gas & Power,7.31,PPL
2021,1,Titan Gas & Power,8.39,PPL
2021,1,Titan Gas & Power,9.19,PPL
2021,1,Titan Gas & Power,9.49,PPL
2021,1,Viridian Energy,8.09,PPL
2021,1,Viridian Energy,8.29,PPL
2021,1,WGL Energy,6.4,PPL
2021,1,WGL Energy,7.2,PPL
2021,1,WGL Energy,8.1,PPL
2021,1,YEP Energy,7.46,PPL
2021,1,YEP Energy,7.67,PPL
2021,1,YEP Energy,7.72,PPL
2021,1,YEP Energy,7.73,PPL
2021,1,YEP Energy,7.94,PPL
2021,1,YEP Energy,8.02,PPL
2021,1,YEP Energy,8.03,PPL
2021,1,YEP Energy,8.24,PPL
2021,1,YEP Energy,8.25,PPL
2021,2,AEP Energy,5.46,APS
2021,2,AEP Energy,5.75,APS
2021,2,AEP Energy,5.95,APS
2021,2,AEP Energy,7.65,APS
2021,2,AEP Energy,8.15,APS
2021,2,AEP Energy,8.35,APS
2021,2,Agway Energy Services,8.9,APS
2021,2,Agway Energy Services,9.9,APS
2021,2,Ambit Energy,5.8,APS
2021,2,Ambit Energy,5.9,APS
2021,2,Ambit Energy,9.8,APS
2021,2,Ambit Energy,11.07,APS
2021,2,American Power & Gas of PA,4.99,APS
2021,2,American Power & Gas of PA,5.99,APS
2021,2,American Power & Gas of PA,8.88,APS
2021,2,American Power & Gas of PA,9.96,APS
2021,2,Cirro Energy,5.8,APS
2021,2,Cirro Energy,7.6,APS
2021,2,CleanChoice Energy,9.9,APS
2021,2,CleanChoice Energy,11.6,APS
2021,2,Community Energy,11.99,APS
2021,2,Constellation Energy,6.29,APS
2021,2,Constellation Energy,6.59,APS
2021,2,Constellation Energy,7.29,APS
2021,2,Constellation Energy,7.39,APS
2021,2,Constellation Energy,7.79,APS
2021,2,Direct Energy,6.19,APS
2021,2,Direct Energy,6.39,APS
2021,2,Direct Energy,6.49,APS
2021,2,Direct Energy,6.59,APS
2021,2,Direct Energy,6.79,APS
2021,2,Direct Energy,7.99,APS
2021,2,Direct Energy,8.09,APS
2021,2,Direct Energy,8.29,APS
2021,2,Direct Energy,8.39,APS
2021,2,Direct Energy,8.49,APS
2021,2,Energy Rewards,6.59,APS
2021,2,Energy Rewards,8.29,APS
2021,2,Green Mountain Energy Company,5.9,APS
2021,2,Green Mountain Energy Company,7.7,APS
2021,2,IGS Energy,7.79,APS
2021,2,IGS Energy,7.99,APS
2021,2,IGS Energy,9.29,APS
2021,2,IGS Energy,9.69,APS
2021,2,Indra Energy,5.2,APS
2021,2,Indra Energy,8.9,APS
2021,2,NRG Home,7.4,APS
2021,2,NRG Home,7.9,APS
2021,2,Nordic Energy Services,4.8,APS
2021,2,Nordic Energy Services,6.4,APS
2021,2,Nordic Energy Services,7.9,APS
2021,2,Nordic Energy Services,9.0,APS
2021,2,North American Power,8.39,APS
2021,2,North American Power,8.59,APS
2021,2,North American Power,8.79,APS
2021,2,"Public Power, LLC",5.19,APS
2021,2,"Public Power, LLC",6.09,APS
2021,2,"Public Power, LLC",6.29,APS
2021,2,"Public Power, LLC",6.79,APS
2021,2,"Public Power, LLC",7.79,APS
2021,2,"Public Power, LLC",7.99,APS
2021,2,Sperian Energy Corp.,5.94,APS
2021,2,Sperian Energy Corp.,5.99,APS
2021,2,"Stream Energy Pennsylvania, LLC",5.15,APS
2021,2,"Stream Energy Pennsylvania, LLC",5.61,APS
2021,2,Titan Gas & Power,4.18,APS
2021,2,Titan Gas & Power,4.74,APS
2021,2,Titan Gas & Power,5.69,APS
2021,2,Titan Gas & Power,7.127,APS
2021,2,Titan Gas & Power,7.23,APS
2021,2,Titan Gas & Power,7.231,APS
2021,2,WGL Energy,4.9,APS
2021,2,WGL Energy,5.8,APS
2021,2,WGL Energy,5.9,APS
2021,2,WGL Energy,7.3,APS
2021,2,AEP Energy,7.69,DUQ
2021,2,AEP Energy,7.89,DUQ
2021,2,AEP Energy,7.99,DUQ
2021,2,Agway Energy Services,9.9,DUQ
2021,2,Ambit Energy,7.72,DUQ
2021,2,Ambit Energy,10.31,DUQ
2021,2,American Power & Gas of PA,5.99,DUQ
2021,2,American Power & Gas of PA,9.66,DUQ
2021,2,Cirro Energy,8.29,DUQ
2021,2,CleanChoice Energy,11.4,DUQ
2021,2,Clearview Energy,6.09,DUQ
2021,2,Clearview Energy,6.19,DUQ
2021,2,Clearview Energy,6.99,DUQ
2021,2,Clearview Energy,7.09,DUQ
2021,2,Clearview Energy,7.59,DUQ
2021,2,Community Energy,12.87,DUQ
2021,2,Constellation Energy,7.79,DUQ
2021,2,Constellation Energy,7.89,DUQ
2021,2,Constellation Energy,7.99,DUQ
2021,2,Constellation Energy,8.99,DUQ
2021,2,Direct Energy,7.99,DUQ
2021,2,Direct Energy,8.19,DUQ
2021,2,Direct Energy,8.29,DUQ
2021,2,Direct Energy,8.39,DUQ
2021,2,Direct Energy,8.59,DUQ
2021,2,"Eligo Energy PA, LLC",6.61,DUQ
2021,2,"Eligo Energy PA, LLC",7.75,DUQ
2021,2,"Eligo Energy PA, LLC",7.97,DUQ
2021,2,"Eligo Energy PA, LLC",8.1,DUQ
2021,2,Energy Rewards,8.59,DUQ
2021,2,Green Mountain Energy Company,8.4,DUQ
2021,2,IGS Energy,9.99,DUQ
2021,2,IGS Energy,10.39,DUQ
2021,2,Indra Energy,7.1,DUQ
2021,2,Indra Energy,8.9,DUQ
2021,2,NRG Home,8.5,DUQ
2021,2,Park Power,6.99,DUQ
2021,2,Park Power,9.99,DUQ
2021,2,"Public Power, LLC",7.19,DUQ
2021,2,"Public Power, LLC",8.09,DUQ
2021,2,"Public Power, LLC",8.29,DUQ
2021,2,Sperian Energy Corp.,6.59,DUQ
2021,2,"Stream Energy Pennsylvania, LLC",7.0,DUQ
2021,2,Titan Gas & Power,5.34,DUQ
2021,2,Titan Gas & Power,6.08,DUQ
2021,2,Titan Gas & Power,6.58,DUQ
2021,2,Viridian Energy,8.89,DUQ
2021,2,WGL Energy,6.3,DUQ
2021,2,WGL Energy,7.5,DUQ
2021,2,WGL Energy,8.4,DUQ
2021,2,YEP Energy,7.52,DUQ
2021,2,YEP Energy,7.74,DUQ
2021,2,YEP Energy,7.91,DUQ
2021,2,YEP Energy,7.92,DUQ
2021,2,YEP Energy,8.02,DUQ
2021,2,YEP Energy,8.03,DUQ
2021,2,YEP Energy,8.12,DUQ
2021,2,YEP Energy,8.13,DUQ
2021,2,YEP Energy,8.24,DUQ
2021,2,YEP Energy,8.33,DUQ
2021,2,AEP Energy,6.35,METED
2021,2,AEP Energy,6.6,METED
2021,2,AEP Energy,6.8,METED
2021,2,AEP Energy,7.05,METED
2021,2,Agway Energy Services,8.9,METED
2021,2,Ambit Energy,6.85,METED
2021,2,Ambit Energy,10.43,METED
2021,2,American Power & Gas of PA,5.49,METED
2021,2,American Power & Gas of PA,9.23,METED
2021,2,Cirro Energy,6.9,METED
2021,2,CleanChoice Energy,10.2,METED
2021,2,Clearview Energy,5.39,METED
2021,2,Clearview Energy,5.79,METED
2021,2,Clearview Energy,6.79,METED
2021,2,Clearview Energy,7.09,METED
2021,2,Constellation Energy,7.09,METED
2021,2,Constellation Energy,7.19,METED
2021,2,Constellation Energy,7.39,METED
2021,2,Constellation Energy,7.59,METED
2021,2,Direct Energy,6.79,METED
2021,2,Direct Energy,7.09,METED
2021,2,Direct Energy,7.19,METED
2021,2,Direct Energy,7.49,METED
2021,2,Direct Energy,7.59,METED
2021,2,Energy Rewards,7.69,METED
2021,2,Energy Rewards,7.79,METED
2021,2,Green Mountain Energy Company,5.9,METED
2021,2,IGS Energy,8.59,METED
2021,2,IGS Energy,8.99,METED
2021,2,Indra Energy,5.8,METED
2021,2,Indra Energy,8.3,METED
2021,2,NRG Home,6.9,METED
2021,2,Nordic Energy Services,5.7,METED
2021,2,Nordic Energy Services,7.9,METED
2021,2,Nordic Energy Services,9.0,METED
2021,2,Park Power,6.49,METED
2021,2,Park Power,9.99,METED
2021,2,"Public Power, LLC",6.39,METED
2021,2,"Public Power, LLC",7.19,METED
2021,2,"Public Power, LLC",7.49,METED
2021,2,Sperian Energy Corp.,6.21,METED
2021,2,Sperian Energy Corp.,9.9,METED
2021,2,"Stream Energy Pennsylvania, LLC",6.11,METED
2021,2,Think Energy,7.4,METED
2021,2,Think Energy,7.6,METED
2021,2,Think Energy,8.0,METED
2021,2,Titan Gas & Power,4.59,METED
2021,2,Titan Gas & Power,5.14,METED
2021,2,Titan Gas & Power,6.483,METED
2021,2,Viridian Energy,7.99,METED
2021,2,Viridian Energy,8.09,METED
2021,2,WGL Energy,5.9,METED
2021,2,WGL Energy,6.8,METED
2021,2,WGL Energy,7.7,METED
2021,2,YEP Energy,7.28,METED
2021,2,YEP Energy,7.49,METED
2021,2,YEP Energy,7.72,METED
2021,2,YEP Energy,7.86,METED
2021,2,YEP Energy,7.93,METED
2021,2,YEP Energy,7.95,METED
2021,2,YEP Energy,8.08,METED
2021,2,YEP Energy,8.16,METED
2021,2,AEP Energy,5.59,PECO
2021,2,AEP Energy,5.79,PECO
2021,2,AEP Energy,5.99,PECO
2021,2,AEP Energy,6.15,PECO
2021,2,Agway Energy Services,9.9,PECO
2021,2,Ambit Energy,7.06,PECO
2021,2,Ambit Energy,9.61,PECO
2021,2,American Power & Gas of PA,5.99,PECO
2021,2,American Power & Gas of PA,9.75,PECO
2021,2,Cirro Energy,7.9,PECO
2021,2,CleanChoice Energy,10.0,PECO
2021,2,Clearview Energy,5.29,PECO
2021,2,Clearview Energy,5.39,PECO
2021,2,Clearview Energy,5.69,PECO
2021,2,Clearview Energy,6.99,PECO
2021,2,Clearview Energy,7.49,PECO
2021,2,Community Energy,7.73,PECO
2021,2,Community Energy,9.99,PECO
2021,2,Community Energy,10.99,PECO
2021,2,Community Energy,11.99,PECO
2021,2,Community Energy,13.79,PECO
2021,2,Constellation Energy,7.39,PECO
2021,2,Constellation Energy,7.99,PECO
2021,2,Constellation Energy,8.09,PECO
2021,2,Direct Energy,7.19,PECO
2021,2,Direct Energy,7.39,PECO
2021,2,Direct Energy,7.49,PECO
2021,2,Direct Energy,7.59,PECO
2021,2,Direct Energy,9.99,PECO
2021,2,Direct Energy,11.69,PECO
2021,2,"Eligo Energy PA, LLC",6.87,PECO
2021,2,"Eligo Energy PA, LLC",8.14,PECO
2021,2,"Eligo Energy PA, LLC",8.76,PECO
2021,2,"Eligo Energy PA, LLC",9.02,PECO
2021,2,"Eligo Energy PA, LLC",9.99,PECO
2021,2,"Eligo Energy PA, LLC",10.99,PECO
2021,2,"Eligo Energy PA, LLC",11.99,PECO
2021,2,Energy Rewards,7.39,PECO
2021,2,Green Mountain Energy Company,6.9,PECO
2021,2,IGS Energy,7.99,PECO
2021,2,IGS Energy,8.39,PECO
2021,2,Indra Energy,6.9,PECO
2021,2,Indra Energy,8.9,PECO
2021,2,NRG Home,7.9,PECO
2021,2,Nordic Energy Services,6.3,PECO
2021,2,Nordic Energy Services,7.9,PECO
2021,2,Nordic Energy Services,9.0,PECO
2021,2,Park Power,6.49,PECO
2021,2,Park Power,9.99,PECO
2021,2,"Public Power, LLC",6.79,PECO
2021,2,"Public Power, LLC",6.89,PECO
2021,2,"Public Power, LLC",7.09,PECO
2021,2,Sperian Energy Corp.,7.29,PECO
2021,2,Sperian Energy Corp.,10.55,PECO
2021,2,"Stream Energy Pennsylvania, LLC",6.37,PECO
2021,2,Think Energy,8.0,PECO
2021,2,Think Energy,8.3,PECO
2021,2,Think Energy,8.9,PECO
2021,2,Titan Gas & Power,5.22,PECO
2021,2,Titan Gas & Power,5.24,PECO
2021,2,Viridian Energy,7.69,PECO
2021,2,WGL Energy,6.7,PECO
2021,2,WGL Energy,6.8,PECO
2021,2,WGL Energy,7.7,PECO
2021,2,YEP Energy,7.14,PECO
2021,2,YEP Energy,7.2,PECO
2021,2,YEP Energy,7.23,PECO
2021,2,YEP Energy,7.25,PECO
2021,2,YEP Energy,7.26,PECO
2021,2,YEP Energy,7.35,PECO
2021,2,YEP Energy,7.44,PECO
2021,2,YEP Energy,7.46,PECO
2021,2,YEP Energy,7.47,PECO
2021,2,AEP Energy,6.2,PENELEC
2021,2,AEP Energy,6.49,PENELEC
2021,2,AEP Energy,6.69,PENELEC
2021,2,Agway Energy Services,8.9,PENELEC
2021,2,Ambit Energy,5.95,PENELEC
2021,2,Ambit Energy,8.45,PENELEC
2021,2,American Power & Gas of PA,5.19,PENELEC
2021,2,American Power & Gas of PA,9.45,PENELEC
2021,2,Cirro Energy,6.3,PENELEC
2021,2,CleanChoice Energy,10.7,PENELEC
2021,2,Clearview Electric,6.09,PENELEC
2021,2,Clearview Electric,6.19,PENELEC
2021,2,Clearview Electric,6.79,PENELEC
2021,2,Clearview Electric,7.29,PENELEC
2021,2,Constellation Energy,6.39,PENELEC
2021,2,Constellation Energy,6.59,PENELEC
2021,2,Constellation Energy,7.39,PENELEC
2021,2,Direct Energy,6.89,PENELEC
2021,2,Direct Energy,6.99,PENELEC
2021,2,Direct Energy,7.19,PENELEC
2021,2,Direct Energy,7.79,PENELEC
2021,2,Energy Rewards,7.29,PENELEC
2021,2,Energy Rewards,7.49,PENELEC
2021,2,Green Mountain Energy Company,5.9,PENELEC
2021,2,IGS Energy,8.69,PENELEC
2021,2,IGS Energy,8.99,PENELEC
2021,2,Indra Energy,5.5,PENELEC
2021,2,Indra Energy,8.3,PENELEC
2021,2,NRG Home,6.6,PENELEC
2021,2,Nordic Energy Services,5.6,PENELEC
2021,2,Nordic Energy Services,7.9,PENELEC
2021,2,Nordic Energy Services,9.0,PENELEC
2021,2,Park Power,5.49,PENELEC
2021,2,Park Power,9.99,PENELEC
2021,2,"Public Power, LLC",6.09,PENELEC
2021,2,"Public Power, LLC",6.79,PENELEC
2021,2,"Public Power, LLC",7.19,PENELEC
2021,2,Sperian Energy Corp.,6.59,PENELEC
2021,2,"Stream Energy Pennsylvania, LLC",5.61,PENELEC
2021,2,Think Energy,7.7,PENELEC
2021,2,Think Energy,7.8,PENELEC
2021,2,Think Energy,8.1,PENELEC
2021,2,Titan Gas & Power,4.5,PENELEC
2021,2,Titan Gas & Power,5.79,PENELEC
2021,2,Titan Gas & Power,6.431,PENELEC
2021,2,Viridian Energy,7.59,PENELEC
2021,2,Viridian Energy,7.79,PENELEC
2021,2,WGL Energy,5.5,PENELEC
2021,2,WGL Energy,6.5,PENELEC
2021,2,WGL Energy,7.4,PENELEC
2021,2,YEP Energy,7.43,PENELEC
2021,2,YEP Energy,7.64,PENELEC
2021,2,YEP Energy,7.87,PENELEC
2021,2,YEP Energy,8.01,PENELEC
2021,2,YEP Energy,8.09,PENELEC
2021,2,YEP Energy,8.1,PENELEC
2021,2,YEP Energy,8.23,PENELEC
2021,2,YEP Energy,8.31,PENELEC
2021,2,AEP Energy,6.6,PPL
2021,2,AEP Energy,6.99,PPL
2021,2,AEP Energy,7.19,PPL
2021,2,AEP Energy,7.25,PPL
2021,2,Agway Energy Services,9.9,PPL
2021,2,Ambit Energy,7.345,PPL
2021,2,Ambit Energy,9.91,PPL
2021,2,Ambit Energy,11.89,PPL
2021,2,American Power & Gas of PA,5.99,PPL
2021,2,American Power & Gas of PA,10.45,PPL
2021,2,Cirro Energy,7.162,PPL
2021,2,CleanChoice Energy,11.7,PPL
2021,2,Clearview Electric,5.99,PPL
2021,2,Clearview Electric,6.29,PPL
2021,2,Clearview Electric,7.49,PPL
2021,2,Clearview Electric,7.59,PPL
2021,2,Clearview Electric,7.79,PPL
2021,2,Community Energy,8.63,PPL
2021,2,Community Energy,13.29,PPL
2021,2,Constellation Energy,7.29,PPL
2021,2,Constellation Energy,7.69,PPL
2021,2,Constellation Energy,7.79,PPL
2021,2,Constellation Energy,8.49,PPL
2021,2,Direct Energy,7.69,PPL
2021,2,Direct Energy,7.79,PPL
2021,2,Direct Energy,7.89,PPL
2021,2,Direct Energy,7.99,PPL
2021,2,Direct Energy,10.19,PPL
2021,2,Direct Energy,12.19,PPL
2021,2,"Eligo Energy PA, LLC",6.76,PPL
2021,2,"Eligo Energy PA, LLC",8.09,PPL
2021,2,"Eligo Energy PA, LLC",8.5,PPL
2021,2,"Eligo Energy PA, LLC",8.82,PPL
2021,2,"Eligo Energy PA, LLC",11.79,PPL
2021,2,"Eligo Energy PA, LLC",12.79,PPL
2021,2,Energy Cooperative of America,7.2,PPL
2021,2,Energy Rewards,7.49,PPL
2021,2,Energy Rewards,7.59,PPL
2021,2,Energy Rewards,7.79,PPL
2021,2,Energy Rewards,7.99,PPL
2021,2,Green Mountain Energy Company,7.5,PPL
2021,2,IGS Energy,7.99,PPL
2021,2,IGS Energy,8.79,PPL
2021,2,Indra Energy,7.0,PPL
2021,2,Indra Energy,8.9,PPL
2021,2,NRG Home,7.9,PPL
2021,2,Nordic Energy Services,7.2,PPL
2021,2,Nordic Energy Services,7.9,PPL
2021,2,Nordic Energy Services,9.0,PPL
2021,2,Park Power,6.99,PPL
2021,2,Park Power,9.99,PPL
2021,2,"Public Power, LLC",6.59,PPL
2021,2,"Public Power, LLC",7.29,PPL
2021,2,"Public Power, LLC",7.69,PPL
2021,2,Sperian Energy Corp.,6.74,PPL
2021,2,Sperian Energy Corp.,11.2,PPL
2021,2,"Stream Energy Pennsylvania, LLC",7.25,PPL
2021,2,Think Energy,8.9,PPL
2021,2,Think Energy,9.3,PPL
2021,2,Think Energy,9.8,PPL
2021,2,Titan Gas & Power,7.031,PPL
2021,2,Titan Gas & Power,7.205,PPL
2021,2,Titan Gas & Power,7.31,PPL
2021,2,Titan Gas & Power,8.39,PPL
2021,2,Titan Gas & Power,9.19,PPL
2021,2,Titan Gas & Power,9.49,PPL
2021,2,Viridian Energy,8.09,PPL
2021,2,Viridian Energy,8.29,PPL
2021,2,WGL Energy,6.4,PPL
2021,2,WGL Energy,7.2,PPL
2021,2,WGL Energy,8.1,PPL
2021,2,YEP Energy,7.73,PPL
2021,2,YEP Energy,7.94,PPL
2021,2,YEP Energy,8.14,PPL
2021,2,YEP Energy,8.28,PPL
2021,2,YEP Energy,8.35,PPL
2021,2,YEP Energy,8.36,PPL
2021,2,YEP Energy,8.49,PPL
2021,2,YEP Energy,8.58,PPL
2021,3,AEP Energy,5.69,APS
2021,3,AEP Energy,5.89,APS
2021,3,AEP Energy,6.15,APS
2021,3,AEP Energy,7.65,APS
2021,3,AEP Energy,8.15,APS
2021,3,AEP Energy,8.35,APS
2021,3,Agway Energy Services,8.9,APS
2021,3,Agway Energy Services,9.9,APS
2021,3,Ambit Energy,5.8,APS
2021,3,Ambit Energy,5.9,APS
2021,3,Ambit Energy,9.8,APS
2021,3,Ambit Energy,11.07,APS
2021,3,American Power & Gas of PA,4.49,APS
2021,3,American Power & Gas of PA,5.99,APS
2021,3,American Power & Gas of PA,8.88,APS
2021,3,American Power & Gas of PA,9.96,APS
2021,3,Cirro Energy,5.8,APS
2021,3,Cirro Energy,7.6,APS
2021,3,CleanChoice Energy,9.9,APS
2021,3,CleanChoice Energy,11.6,APS
2021,3,Community Energy,11.99,APS
2021,3,Constellation Energy,6.29,APS
2021,3,Constellation Energy,6.59,APS
2021,3,Constellation Energy,7.29,APS
2021,3,Constellation Energy,7.39,APS
2021,3,Constellation Energy,7.79,APS
2021,3,Direct Energy,6.19,APS
2021,3,Direct Energy,6.39,APS
2021,3,Direct Energy,6.49,APS
2021,3,Direct Energy,6.59,APS
2021,3,Direct Energy,6.79,APS
2021,3,Direct Energy,7.99,APS
2021,3,Direct Energy,8.09,APS
2021,3,Direct Energy,8.29,APS
2021,3,Direct Energy,8.39,APS
2021,3,Direct Energy,8.49,APS
2021,3,Energy Rewards,6.79,APS
2021,3,Energy Rewards,6.89,APS
2021,3,Energy Rewards,8.39,APS
2021,3,Energy Rewards,8.49,APS
2021,3,Green Mountain Energy Company,5.9,APS
2021,3,Green Mountain Energy Company,7.7,APS
2021,3,IGS Energy,7.99,APS
2021,3,IGS Energy,8.29,APS
2021,3,IGS Energy,9.79,APS
2021,3,IGS Energy,9.99,APS
2021,3,Indra Energy,5.2,APS
2021,3,Indra Energy,8.9,APS
2021,3,NRG Home,7.4,APS
2021,3,NRG Home,7.9,APS
2021,3,Nordic Energy Services,4.8,APS
2021,3,Nordic Energy Services,6.4,APS
2021,3,Nordic Energy Services,7.9,APS
2021,3,Nordic Energy Services,9.0,APS
2021,3,North American Power,8.39,APS
2021,3,North American Power,8.59,APS
2021,3,North American Power,8.79,APS
2021,3,"Public Power, LLC",5.89,APS
2021,3,"Public Power, LLC",6.39,APS
2021,3,"Public Power, LLC",6.49,APS
2021,3,"Public Power, LLC",7.69,APS
2021,3,"Public Power, LLC",7.99,APS
2021,3,"Public Power, LLC",8.09,APS
2021,3,Sperian Energy Corp.,5.94,APS
2021,3,Sperian Energy Corp.,5.99,APS
2021,3,"Stream Energy Pennsylvania, LLC",5.15,APS
2021,3,"Stream Energy Pennsylvania, LLC",5.61,APS
2021,3,Titan Gas & Power,4.18,APS
2021,3,Titan Gas & Power,4.74,APS
2021,3,Titan Gas & Power,5.69,APS
2021,3,Titan Gas & Power,7.127,APS
2021,3,Titan Gas & Power,7.23,APS
2021,3,Titan Gas & Power,7.231,APS
2021,3,WGL Energy,4.9,APS
2021,3,WGL Energy,6.1,APS
2021,3,WGL Energy,6.4,APS
2021,3,WGL Energy,7.7,APS
2021,3,AEP Energy,8.15,DUQ
2021,3,AEP Energy,8.35,DUQ
2021,3,Agway Energy Services,9.9,DUQ
2021,3,Ambit Energy,7.72,DUQ
2021,3,Ambit Energy,10.31,DUQ
2021,3,American Power & Gas of PA,5.99,DUQ
2021,3,American Power & Gas of PA,9.66,DUQ
2021,3,Cirro Energy,8.29,DUQ
2021,3,CleanChoice Energy,11.4,DUQ
2021,3,Clearview Energy,6.09,DUQ
