Year,Month,EDC,price,PTC,markup
2018,6,DUQ,8.35,7.516666666666667,0.833333333333333
2018,6,DUQ,8.3,7.516666666666667,0.7833333333333341
2018,6,DUQ,7.19,7.516666666666667,-0.3266666666666662
2018,6,DUQ,11.4,7.516666666666667,3.8833333333333337
2018,6,DUQ,11.9,7.516666666666667,4.383333333333334
2018,6,DUQ,11.9,7.516666666666667,4.383333333333334
2018,6,DUQ,8.19,7.516666666666667,0.6733333333333329
2018,6,DUQ,8.49,7.516666666666667,0.9733333333333336
2018,6,DUQ,8.79,7.516666666666667,1.2733333333333325
2018,6,DUQ,12.87,7.516666666666667,5.353333333333333
2018,6,DUQ,8.89,7.516666666666667,1.373333333333334
2018,6,DUQ,8.89,7.516666666666667,1.373333333333334
2018,6,DUQ,8.89,7.516666666666667,1.373333333333334
2018,6,DUQ,8.49,7.516666666666667,0.9733333333333336
2018,6,DUQ,8.79,7.516666666666667,1.2733333333333325
2018,6,DUQ,8.69,7.516666666666667,1.173333333333333
2018,6,DUQ,8.29,7.516666666666667,0.7733333333333325
2018,6,DUQ,8.19,7.516666666666667,0.6733333333333329
2018,6,DUQ,9.59,7.516666666666667,2.0733333333333333
2018,6,DUQ,6.61,7.516666666666667,-0.9066666666666663
2018,6,DUQ,7.75,7.516666666666667,0.2333333333333334
2018,6,DUQ,7.97,7.516666666666667,0.45333333333333314
2018,6,DUQ,8.1,7.516666666666667,0.583333333333333
2018,6,DUQ,9.19,7.516666666666667,1.673333333333333
2018,6,DUQ,8.4,7.516666666666667,0.8833333333333337
2018,6,DUQ,10.19,7.516666666666667,2.673333333333333
2018,6,DUQ,10.29,7.516666666666667,2.7733333333333325
2018,6,DUQ,10.39,7.516666666666667,2.873333333333334
2018,6,DUQ,12.49,7.516666666666667,4.973333333333334
2018,6,DUQ,12.59,7.516666666666667,5.073333333333333
2018,6,DUQ,12.39,7.516666666666667,4.873333333333334
2018,6,DUQ,12.49,7.516666666666667,4.973333333333334
2018,6,DUQ,11.89,7.516666666666667,4.373333333333334
2018,6,DUQ,11.99,7.516666666666667,4.473333333333334
2018,6,DUQ,9.9,7.516666666666667,2.3833333333333337
2018,6,DUQ,7.3,7.516666666666667,-0.21666666666666679
2018,6,DUQ,8.31,7.516666666666667,0.7933333333333339
2018,6,DUQ,8.39,7.516666666666667,0.873333333333334
2018,6,DUQ,8.69,7.516666666666667,1.173333333333333
2018,6,DUQ,8.49,7.516666666666667,0.9733333333333336
2018,6,DUQ,6.59,7.516666666666667,-0.9266666666666667
2018,6,DUQ,7.95,7.516666666666667,0.43333333333333357
2018,6,DUQ,8.78,7.516666666666667,1.2633333333333328
2018,6,DUQ,9.55,7.516666666666667,2.033333333333334
2018,6,DUQ,9.55,7.516666666666667,2.033333333333334
2018,6,DUQ,11.15,7.516666666666667,3.6333333333333337
2018,6,DUQ,7.6,7.516666666666667,0.08333333333333304
2018,6,DUQ,7.45,7.516666666666667,-0.06666666666666643
2018,6,DUQ,7.3,7.516666666666667,-0.21666666666666679
2018,6,DUQ,7.6,7.516666666666667,0.08333333333333304
2018,6,DUQ,7.89,7.516666666666667,0.3733333333333331
2018,6,DUQ,7.79,7.516666666666667,0.27333333333333343
2018,6,DUQ,7.69,7.516666666666667,0.17333333333333378
2018,6,DUQ,9.49,7.516666666666667,1.9733333333333336
2018,6,DUQ,9.09,7.516666666666667,1.5733333333333333
2018,6,DUQ,7.6,7.516666666666667,0.08333333333333304
2018,6,DUQ,8.6,7.516666666666667,1.083333333333333
2018,6,DUQ,9.5,7.516666666666667,1.9833333333333334
2018,6,DUQ,8.19,7.516666666666667,0.6733333333333329
2018,6,DUQ,8.19,7.516666666666667,0.6733333333333329
2018,6,DUQ,8.41,7.516666666666667,0.8933333333333335
2018,6,DUQ,8.52,7.516666666666667,1.003333333333333
2018,6,DUQ,8.52,7.516666666666667,1.003333333333333
2018,6,DUQ,8.74,7.516666666666667,1.2233333333333336
2018,6,DUQ,8.68,7.516666666666667,1.163333333333333
2018,6,DUQ,8.68,7.516666666666667,1.163333333333333
2018,6,DUQ,8.89,7.516666666666667,1.373333333333334
2018,6,DUQ,8.27,7.516666666666667,0.753333333333333
2018,6,DUQ,8.27,7.516666666666667,0.753333333333333
2018,6,DUQ,8.48,7.516666666666667,0.9633333333333338
2018,6,DUQ,8.18,7.516666666666667,0.6633333333333331
2018,6,DUQ,8.17,7.516666666666667,0.6533333333333333
2018,6,DUQ,8.38,7.516666666666667,0.8633333333333342
2018,6,DUQ,8.33,7.516666666666667,0.8133333333333335
2018,6,DUQ,8.33,7.516666666666667,0.8133333333333335
2018,6,DUQ,8.29,7.516666666666667,0.7733333333333325
2018,6,DUQ,8.44,7.516666666666667,0.9233333333333329
2018,6,DUQ,7.5,7.516666666666667,-0.016666666666666607
2018,6,DUQ,11.4,7.516666666666667,3.8833333333333337
2018,6,DUQ,11.9,7.516666666666667,4.383333333333334
2018,6,DUQ,11.9,7.516666666666667,4.383333333333334
2018,6,DUQ,12.87,7.516666666666667,5.353333333333333
2018,6,DUQ,9.9,7.516666666666667,2.3833333333333337
2018,6,DUQ,7.3,7.516666666666667,-0.21666666666666679
2018,6,DUQ,8.31,7.516666666666667,0.7933333333333339
2018,6,DUQ,8.39,7.516666666666667,0.873333333333334
2018,6,DUQ,8.69,7.516666666666667,1.173333333333333
2018,6,DUQ,8.49,7.516666666666667,0.9733333333333336
2018,6,DUQ,7.6,7.516666666666667,0.08333333333333304
2018,6,DUQ,8.6,7.516666666666667,1.083333333333333
2018,6,DUQ,9.5,7.516666666666667,1.9833333333333334
2018,6,DUQ,8.33,7.516666666666667,0.8133333333333335
2018,6,DUQ,8.33,7.516666666666667,0.8133333333333335
2018,6,DUQ,8.29,7.516666666666667,0.7733333333333325
2018,6,DUQ,8.44,7.516666666666667,0.9233333333333329
2018,6,DUQ,7.5,7.516666666666667,-0.016666666666666607
2018,6,DUQ,11.4,7.516666666666667,3.8833333333333337
2018,6,DUQ,11.9,7.516666666666667,4.383333333333334
2018,6,DUQ,11.9,7.516666666666667,4.383333333333334
2018,6,DUQ,12.87,7.516666666666667,5.353333333333333
2018,6,DUQ,7.3,7.516666666666667,-0.21666666666666679
2018,6,DUQ,8.31,7.516666666666667,0.7933333333333339
2018,6,DUQ,8.39,7.516666666666667,0.873333333333334
2018,6,DUQ,8.69,7.516666666666667,1.173333333333333
2018,6,DUQ,8.49,7.516666666666667,0.9733333333333336
2018,6,METED,5.95,6.341,-0.391
2018,6,METED,6.55,6.341,0.20899999999999963
2018,6,METED,6.75,6.341,0.4089999999999998
2018,6,METED,6.69,6.341,0.3490000000000002
2018,6,METED,5.7,6.341,-0.641
2018,6,METED,10.43,6.341,4.0889999999999995
2018,6,METED,6.85,6.341,0.5089999999999995
2018,6,METED,5.69,6.341,-0.6509999999999998
2018,6,METED,8.69,6.341,2.3489999999999993
2018,6,METED,9.6,6.341,3.2589999999999995
2018,6,METED,6.85,6.341,0.5089999999999995
2018,6,METED,6.75,6.341,0.4089999999999998
2018,6,METED,6.2,6.341,-0.14100000000000001
2018,6,METED,9.0,6.341,2.659
2018,6,METED,10.8,6.341,4.4590000000000005
2018,6,METED,10.8,6.341,4.4590000000000005
2018,6,METED,7.09,6.341,0.7489999999999997
2018,6,METED,7.69,6.341,1.3490000000000002
2018,6,METED,7.99,6.341,1.649
2018,6,METED,6.99,6.341,0.649
2018,6,METED,7.49,6.341,1.149
2018,6,METED,7.29,6.341,0.9489999999999998
2018,6,METED,6.59,6.341,0.24899999999999967
2018,6,METED,6.99,6.341,0.649
2018,6,METED,6.89,6.341,0.5489999999999995
2018,6,METED,7.09,6.341,0.7489999999999997
2018,6,METED,6.99,6.341,0.649
2018,6,METED,7.99,6.341,1.649
2018,6,METED,7.69,6.341,1.3490000000000002
2018,6,METED,5.9,6.341,-0.44099999999999984
2018,6,METED,7.89,6.341,1.5489999999999995
2018,6,METED,7.99,6.341,1.649
2018,6,METED,7.99,6.341,1.649
2018,6,METED,7.99,6.341,1.649
2018,6,METED,8.19,6.341,1.8489999999999993
2018,6,METED,7.79,6.341,1.4489999999999998
2018,6,METED,7.99,6.341,1.649
2018,6,METED,7.49,6.341,1.149
2018,6,METED,7.69,6.341,1.3490000000000002
2018,6,METED,7.9,6.341,1.5590000000000002
2018,6,METED,6.0,6.341,-0.3410000000000002
2018,6,METED,8.96,6.341,2.6190000000000007
2018,6,METED,5.49,6.341,-0.851
2018,6,METED,6.99,6.341,0.649
2018,6,METED,7.19,6.341,0.8490000000000002
2018,6,METED,6.89,6.341,0.5489999999999995
2018,6,METED,6.21,6.341,-0.13100000000000023
2018,6,METED,9.9,6.341,3.559
2018,6,METED,6.33,6.341,-0.01100000000000012
2018,6,METED,7.75,6.341,1.4089999999999998
2018,6,METED,9.18,6.341,2.8389999999999995
2018,6,METED,8.48,6.341,2.1390000000000002
2018,6,METED,7.98,6.341,1.6390000000000002
2018,6,METED,9.48,6.341,3.1390000000000002
2018,6,METED,7.4,6.341,1.0590000000000002
2018,6,METED,7.6,6.341,1.2589999999999995
2018,6,METED,8.0,6.341,1.6589999999999998
2018,6,METED,5.75,6.341,-0.5910000000000002
2018,6,METED,5.9,6.341,-0.44099999999999984
2018,6,METED,6.1,6.341,-0.24100000000000055
2018,6,METED,6.4,6.341,0.05900000000000016
2018,6,METED,6.79,6.341,0.44899999999999984
2018,6,METED,6.69,6.341,0.3490000000000002
2018,6,METED,6.59,6.341,0.24899999999999967
2018,6,METED,7.99,6.341,1.649
2018,6,METED,7.49,6.341,1.149
2018,6,METED,6.3,6.341,-0.04100000000000037
2018,6,METED,7.2,6.341,0.859
2018,6,METED,7.8,6.341,1.4589999999999996
2018,6,METED,8.5,6.341,2.159
2018,6,METED,6.62,6.341,0.2789999999999999
2018,6,METED,6.62,6.341,0.2789999999999999
2018,6,METED,6.83,6.341,0.4889999999999999
2018,6,METED,6.85,6.341,0.5089999999999995
2018,6,METED,6.84,6.341,0.49899999999999967
2018,6,METED,7.06,6.341,0.7189999999999994
2018,6,METED,7.32,6.341,0.9790000000000001
2018,6,METED,7.32,6.341,0.9790000000000001
2018,6,METED,7.53,6.341,1.189
2018,6,METED,6.76,6.341,0.4189999999999996
2018,6,METED,6.76,6.341,0.4189999999999996
2018,6,METED,6.97,6.341,0.6289999999999996
2018,6,METED,6.75,6.341,0.4089999999999998
2018,6,METED,6.75,6.341,0.4089999999999998
2018,6,METED,6.96,6.341,0.6189999999999998
2018,6,PECO,6.95,7.151,-0.20099999999999962
2018,6,PECO,6.95,7.151,-0.20099999999999962
2018,6,PECO,7.83,7.151,0.6790000000000003
2018,6,PECO,7.52,7.151,0.3689999999999998
2018,6,PECO,7.52,7.151,0.3689999999999998
2018,6,PECO,7.7,7.151,0.5490000000000004
2018,6,PECO,6.9,7.151,-0.25099999999999945
2018,6,PECO,9.61,7.151,2.4589999999999996
2018,6,PECO,7.06,7.151,-0.09100000000000019
2018,6,PECO,5.99,7.151,-1.1609999999999996
2018,6,PECO,8.99,7.151,1.8390000000000004
2018,6,PECO,11.4,7.151,4.2490000000000006
2018,6,PECO,7.45,7.151,0.2990000000000004
2018,6,PECO,7.5,7.151,0.3490000000000002
2018,6,PECO,6.5,7.151,-0.6509999999999998
2018,6,PECO,10.5,7.151,3.349
2018,6,PECO,11.5,7.151,4.349
2018,6,PECO,11.5,7.151,4.349
2018,6,PECO,7.09,7.151,-0.06099999999999994
2018,6,PECO,7.99,7.151,0.8390000000000004
2018,6,PECO,6.99,7.151,-0.1609999999999996
2018,6,PECO,8.29,7.151,1.1389999999999993
2018,6,PECO,8.09,7.151,0.9390000000000001
2018,6,PECO,13.79,7.151,6.638999999999999
2018,6,PECO,8.49,7.151,1.3390000000000004
2018,6,PECO,8.69,7.151,1.5389999999999997
2018,6,PECO,8.49,7.151,1.3390000000000004
2018,6,PECO,7.99,7.151,0.8390000000000004
2018,6,PECO,8.29,7.151,1.1389999999999993
2018,6,PECO,11.49,7.151,4.339
2018,6,PECO,8.39,7.151,1.2390000000000008
2018,6,PECO,7.79,7.151,0.6390000000000002
2018,6,PECO,7.69,7.151,0.5390000000000006
2018,6,PECO,8.99,7.151,1.8390000000000004
2018,6,PECO,6.87,7.151,-0.2809999999999997
2018,6,PECO,8.14,7.151,0.9890000000000008
2018,6,PECO,8.76,7.151,1.609
2018,6,PECO,9.02,7.151,1.8689999999999998
2018,6,PECO,13.49,7.151,6.339
2018,6,PECO,13.19,7.151,6.039
2018,6,PECO,11.59,7.151,4.439
2018,6,PECO,10.49,7.151,3.3390000000000004
2018,6,PECO,8.19,7.151,1.0389999999999997
2018,6,PECO,6.9,7.151,-0.25099999999999945
2018,6,PECO,8.99,7.151,1.8390000000000004
2018,6,PECO,9.09,7.151,1.939
2018,6,PECO,9.09,7.151,1.939
2018,6,PECO,8.59,7.151,1.439
2018,6,PECO,8.69,7.151,1.5389999999999997
2018,6,PECO,8.79,7.151,1.6389999999999993
2018,6,PECO,8.89,7.151,1.7390000000000008
2018,6,PECO,8.49,7.151,1.3390000000000004
2018,6,PECO,8.59,7.151,1.439
2018,6,PECO,8.9,7.151,1.7490000000000006
2018,6,PECO,6.9,7.151,-0.25099999999999945
2018,6,PECO,7.12,7.151,-0.030999999999999694
2018,6,PECO,6.99,7.151,-0.1609999999999996
2018,6,PECO,7.19,7.151,0.03900000000000059
2018,6,PECO,8.09,7.151,0.9390000000000001
2018,6,PECO,7.59,7.151,0.43900000000000006
2018,6,PECO,8.6,7.151,1.4489999999999998
2018,6,PECO,8.99,7.151,1.8390000000000004
2018,6,PECO,9.79,7.151,2.6389999999999993
2018,6,PECO,7.29,7.151,0.13900000000000023
2018,6,PECO,10.55,7.151,3.399000000000001
2018,6,PECO,6.84,7.151,-0.31099999999999994
2018,6,PECO,10.09,7.151,2.939
2018,6,PECO,8.78,7.151,1.6289999999999996
2018,6,PECO,8.5,7.151,1.3490000000000002
2018,6,PECO,9.78,7.151,2.6289999999999996
2018,6,PECO,8.0,7.151,0.8490000000000002
2018,6,PECO,8.3,7.151,1.149000000000001
2018,6,PECO,8.9,7.151,1.7490000000000006
2018,6,PECO,6.52,7.151,-0.6310000000000002
2018,6,PECO,6.6,7.151,-0.5510000000000002
2018,6,PECO,6.5,7.151,-0.6509999999999998
2018,6,PECO,6.6,7.151,-0.5510000000000002
2018,6,PECO,7.39,7.151,0.23899999999999988
2018,6,PECO,7.29,7.151,0.13900000000000023
2018,6,PECO,7.09,7.151,-0.06099999999999994
2018,6,PECO,8.79,7.151,1.6389999999999993
2018,6,PECO,8.39,7.151,1.2390000000000008
2018,6,PECO,6.4,7.151,-0.7509999999999994
2018,6,PECO,7.3,7.151,0.14900000000000002
2018,6,PECO,7.9,7.151,0.7490000000000006
2018,6,PECO,8.6,7.151,1.4489999999999998
2018,6,PECO,7.81,7.151,0.6589999999999998
2018,6,PECO,7.81,7.151,0.6589999999999998
2018,6,PECO,8.02,7.151,0.8689999999999998
2018,6,PECO,7.61,7.151,0.4590000000000005
2018,6,PECO,7.61,7.151,0.4590000000000005
2018,6,PECO,7.82,7.151,0.6690000000000005
2018,6,PECO,8.29,7.151,1.1389999999999993
2018,6,PECO,8.29,7.151,1.1389999999999993
2018,6,PECO,8.5,7.151,1.3490000000000002
2018,6,PECO,7.41,7.151,0.25900000000000034
2018,6,PECO,7.42,7.151,0.26900000000000013
2018,6,PECO,7.63,7.151,0.4790000000000001
2018,6,PECO,7.38,7.151,0.2290000000000001
2018,6,PECO,7.39,7.151,0.23899999999999988
2018,6,PECO,7.6,7.151,0.44899999999999984
2018,6,PECO,6.95,7.151,-0.20099999999999962
2018,6,PECO,6.95,7.151,-0.20099999999999962
2018,6,PECO,7.83,7.151,0.6790000000000003
2018,6,PECO,7.52,7.151,0.3689999999999998
2018,6,PECO,7.52,7.151,0.3689999999999998
2018,6,PECO,7.7,7.151,0.5490000000000004
2018,6,PECO,6.9,7.151,-0.25099999999999945
2018,6,PECO,10.5,7.151,3.349
2018,6,PECO,11.5,7.151,4.349
2018,6,PECO,11.5,7.151,4.349
2018,6,PECO,8.09,7.151,0.9390000000000001
2018,6,PECO,13.79,7.151,6.638999999999999
2018,6,PECO,13.49,7.151,6.339
2018,6,PECO,13.19,7.151,6.039
2018,6,PECO,11.59,7.151,4.439
2018,6,PECO,10.49,7.151,3.3390000000000004
2018,6,PECO,6.9,7.151,-0.25099999999999945
2018,6,PECO,7.12,7.151,-0.030999999999999694
2018,6,PECO,7.19,7.151,0.03900000000000059
2018,6,PECO,8.09,7.151,0.9390000000000001
2018,6,PECO,7.59,7.151,0.43900000000000006
2018,6,PECO,8.79,7.151,1.6389999999999993
2018,6,PECO,8.39,7.151,1.2390000000000008
2018,6,PECO,6.4,7.151,-0.7509999999999994
2018,6,PECO,7.3,7.151,0.14900000000000002
2018,6,PECO,7.9,7.151,0.7490000000000006
2018,6,PECO,8.6,7.151,1.4489999999999998
2018,6,PENELEC,5.84,6.223,-0.383
2018,6,PENELEC,6.08,6.223,-0.1429999999999998
2018,6,PENELEC,6.1,6.223,-0.12300000000000022
2018,6,PENELEC,6.39,6.223,0.16699999999999982
2018,6,PENELEC,5.9,6.223,-0.3229999999999995
2018,6,PENELEC,8.45,6.223,2.2269999999999994
2018,6,PENELEC,5.95,6.223,-0.2729999999999997
2018,6,PENELEC,4.99,6.223,-1.2329999999999997
2018,6,PENELEC,7.99,6.223,1.7670000000000003
2018,6,PENELEC,9.4,6.223,3.1770000000000005
2018,6,PENELEC,6.95,6.223,0.7270000000000003
2018,6,PENELEC,6.85,6.223,0.6269999999999998
2018,6,PENELEC,5.4,6.223,-0.8229999999999995
2018,6,PENELEC,9.7,6.223,3.4769999999999994
2018,6,PENELEC,11.1,6.223,4.877
2018,6,PENELEC,11.1,6.223,4.877
2018,6,PENELEC,7.59,6.223,1.367
2018,6,PENELEC,7.89,6.223,1.6669999999999998
2018,6,PENELEC,8.19,6.223,1.9669999999999996
2018,6,PENELEC,6.99,6.223,0.7670000000000003
2018,6,PENELEC,7.49,6.223,1.2670000000000003
2018,6,PENELEC,7.29,6.223,1.0670000000000002
2018,6,PENELEC,6.59,6.223,0.367
2018,6,PENELEC,6.69,6.223,0.4670000000000005
2018,6,PENELEC,6.59,6.223,0.367
2018,6,PENELEC,7.09,6.223,0.867
2018,6,PENELEC,6.99,6.223,0.7670000000000003
2018,6,PENELEC,7.79,6.223,1.5670000000000002
2018,6,PENELEC,7.79,6.223,1.5670000000000002
2018,6,PENELEC,5.9,6.223,-0.3229999999999995
2018,6,PENELEC,7.99,6.223,1.7670000000000003
2018,6,PENELEC,8.09,6.223,1.867
2018,6,PENELEC,8.19,6.223,1.9669999999999996
2018,6,PENELEC,7.59,6.223,1.367
2018,6,PENELEC,7.79,6.223,1.5670000000000002
2018,6,PENELEC,7.29,6.223,1.0670000000000002
2018,6,PENELEC,7.49,6.223,1.2670000000000003
2018,6,PENELEC,6.99,6.223,0.7670000000000003
2018,6,PENELEC,7.19,6.223,0.9670000000000005
2018,6,PENELEC,7.9,6.223,1.6770000000000005
2018,6,PENELEC,5.9,6.223,-0.3229999999999995
2018,6,PENELEC,8.55,6.223,2.327000000000001
2018,6,PENELEC,6.99,6.223,0.7670000000000003
2018,6,PENELEC,6.89,6.223,0.6669999999999998
2018,6,PENELEC,6.69,6.223,0.4670000000000005
2018,6,PENELEC,6.59,6.223,0.367
2018,6,PENELEC,6.21,6.223,-0.0129999999999999
2018,6,PENELEC,7.78,6.223,1.5570000000000004
2018,6,PENELEC,8.38,6.223,2.157000000000001
2018,6,PENELEC,8.28,6.223,2.0569999999999995
2018,6,PENELEC,10.0,6.223,3.777
2018,6,PENELEC,7.7,6.223,1.4770000000000003
2018,6,PENELEC,7.8,6.223,1.577
2018,6,PENELEC,8.1,6.223,1.8769999999999998
2018,6,PENELEC,5.6,6.223,-0.6230000000000002
2018,6,PENELEC,5.85,6.223,-0.3730000000000002
2018,6,PENELEC,6.0,6.223,-0.22299999999999986
2018,6,PENELEC,6.6,6.223,0.3769999999999998
2018,6,PENELEC,6.19,6.223,-0.032999999999999474
2018,6,PENELEC,6.09,6.223,-0.133
2018,6,PENELEC,5.99,6.223,-0.23299999999999965
2018,6,PENELEC,6.2,6.223,-0.022999999999999687
2018,6,PENELEC,7.1,6.223,0.8769999999999998
2018,6,PENELEC,7.7,6.223,1.4770000000000003
2018,6,PENELEC,8.4,6.223,2.1770000000000005
2018,6,PENELEC,7.29,6.223,1.0670000000000002
2018,6,PENELEC,7.29,6.223,1.0670000000000002
2018,6,PENELEC,7.5,6.223,1.2770000000000001
2018,6,PENELEC,7.32,6.223,1.0970000000000004
2018,6,PENELEC,7.32,6.223,1.0970000000000004
2018,6,PENELEC,7.53,6.223,1.3070000000000004
2018,6,PENELEC,7.5,6.223,1.2770000000000001
2018,6,PENELEC,7.5,6.223,1.2770000000000001
2018,6,PENELEC,7.72,6.223,1.4969999999999999
2018,6,PENELEC,7.05,6.223,0.827
2018,6,PENELEC,7.05,6.223,0.827
2018,6,PENELEC,7.26,6.223,1.037
2018,6,PENELEC,6.92,6.223,0.6970000000000001
2018,6,PENELEC,6.93,6.223,0.7069999999999999
2018,6,PENELEC,7.14,6.223,0.9169999999999998
2018,6,APS,7.8,6.6895,1.1105
2018,6,APS,8.16,6.6895,1.4705000000000004
2018,6,APS,8.42,6.6895,1.7305000000000001
2018,6,APS,8.47,6.6895,1.7805000000000009
2018,6,APS,6.3,6.6895,-0.38949999999999996
2018,6,APS,11.07,6.6895,4.3805000000000005
2018,6,APS,5.8,6.6895,-0.8895
2018,6,APS,6.99,6.6895,0.30050000000000043
2018,6,APS,9.99,6.6895,3.3005000000000004
2018,6,APS,10.1,6.6895,3.4105
2018,6,APS,8.0,6.6895,1.3105000000000002
2018,6,APS,7.9,6.6895,1.2105000000000006
2018,6,APS,6.5,6.6895,-0.18949999999999978
2018,6,APS,9.5,6.6895,2.8105
2018,6,APS,12.5,6.6895,5.8105
2018,6,APS,12.5,6.6895,5.8105
2018,6,APS,8.69,6.6895,2.0004999999999997
2018,6,APS,9.19,6.6895,2.5004999999999997
2018,6,APS,7.39,6.6895,0.7004999999999999
2018,6,APS,7.79,6.6895,1.1005000000000003
2018,6,APS,7.69,6.6895,1.0005000000000006
2018,6,APS,7.29,6.6895,0.6005000000000003
2018,6,APS,7.99,6.6895,1.3005000000000004
2018,6,APS,7.89,6.6895,1.2005
2018,6,APS,7.99,6.6895,1.3005000000000004
2018,6,APS,7.89,6.6895,1.2005
2018,6,APS,9.09,6.6895,2.4005
2018,6,APS,8.29,6.6895,1.6004999999999994
2018,6,APS,7.7,6.6895,1.0105000000000004
2018,6,APS,8.49,6.6895,1.8005000000000004
2018,6,APS,8.59,6.6895,1.9005
2018,6,APS,8.69,6.6895,2.0004999999999997
2018,6,APS,9.3,6.6895,2.610500000000001
2018,6,APS,7.59,6.6895,0.9005000000000001
2018,6,APS,7.19,6.6895,0.5005000000000006
2018,6,APS,7.29,6.6895,0.6005000000000003
2018,6,APS,5.99,6.6895,-0.6994999999999996
2018,6,APS,6.81,6.6895,0.12049999999999983
2018,6,APS,8.19,6.6895,1.5004999999999997
2018,6,APS,9.42,6.6895,2.7305
2018,6,APS,6.15,6.6895,-0.5394999999999994
2018,6,APS,6.36,6.6895,-0.32949999999999946
2018,6,APS,6.5,6.6895,-0.18949999999999978
2018,6,APS,6.7,6.6895,0.010500000000000398
2018,6,PPL,7.25,7.573,-0.3230000000000004
2018,6,PPL,7.25,7.573,-0.3230000000000004
2018,6,PPL,7.83,7.573,0.2569999999999997
2018,6,PPL,7.75,7.573,0.1769999999999996
2018,6,PPL,7.75,7.573,0.1769999999999996
2018,6,PPL,8.09,7.573,0.5169999999999995
2018,6,PPL,7.2,7.573,-0.3730000000000002
2018,6,PPL,9.91,7.573,2.3369999999999997
2018,6,PPL,7.345,7.573,-0.22800000000000065
2018,6,PPL,6.19,7.573,-1.383
2018,6,PPL,9.19,7.573,1.616999999999999
2018,6,PPL,10.3,7.573,2.7270000000000003
2018,6,PPL,7.85,7.573,0.27699999999999925
2018,6,PPL,7.8,7.573,0.22699999999999942
2018,6,PPL,6.5,7.573,-1.0730000000000004
2018,6,PPL,9.9,7.573,2.327
2018,6,PPL,12.0,7.573,4.427
2018,6,PPL,12.0,7.573,4.427
2018,6,PPL,7.79,7.573,0.21699999999999964
2018,6,PPL,8.49,7.573,0.9169999999999998
2018,6,PPL,7.69,7.573,0.11699999999999999
2018,6,PPL,8.69,7.573,1.116999999999999
2018,6,PPL,8.46,7.573,0.8870000000000005
2018,6,PPL,13.29,7.573,5.716999999999999
2018,6,PPL,7.79,7.573,0.21699999999999964
2018,6,PPL,8.99,7.573,1.4169999999999998
2018,6,PPL,8.79,7.573,1.2169999999999987
2018,6,PPL,7.39,7.573,-0.18300000000000072
2018,6,PPL,6.79,7.573,-0.7830000000000004
2018,6,PPL,9.69,7.573,2.116999999999999
2018,6,PPL,6.89,7.573,-0.6830000000000007
2018,6,PPL,6.49,7.573,-1.0830000000000002
2018,6,PPL,6.39,7.573,-1.1830000000000007
2018,6,PPL,7.99,7.573,0.4169999999999998
2018,6,PPL,6.76,7.573,-0.8130000000000006
2018,6,PPL,8.09,7.573,0.5169999999999995
2018,6,PPL,8.5,7.573,0.9269999999999996
2018,6,PPL,8.82,7.573,1.2469999999999999
2018,6,PPL,12.29,7.573,4.716999999999999
2018,6,PPL,11.29,7.573,3.7169999999999987
2018,6,PPL,7.2,7.573,-0.3730000000000002
2018,6,PPL,8.39,7.573,0.8170000000000002
2018,6,PPL,7.5,7.573,-0.0730000000000004
2018,6,PPL,8.09,7.573,0.5169999999999995
2018,6,PPL,8.19,7.573,0.6169999999999991
2018,6,PPL,8.39,7.573,0.8170000000000002
2018,6,PPL,9.39,7.573,1.8170000000000002
2018,6,PPL,9.49,7.573,1.9169999999999998
2018,6,PPL,9.19,7.573,1.616999999999999
2018,6,PPL,9.29,7.573,1.7169999999999987
2018,6,PPL,8.99,7.573,1.4169999999999998
2018,6,PPL,9.09,7.573,1.5169999999999995
2018,6,PPL,8.9,7.573,1.327
2018,6,PPL,7.0,7.573,-0.5730000000000004
2018,6,PPL,8.65,7.573,1.077
2018,6,PPL,6.99,7.573,-0.5830000000000002
2018,6,PPL,7.79,7.573,0.21699999999999964
2018,6,PPL,7.99,7.573,0.4169999999999998
2018,6,PPL,7.89,7.573,0.3169999999999993
2018,6,PPL,8.07,7.573,0.4969999999999999
2018,6,PPL,8.99,7.573,1.4169999999999998
2018,6,PPL,9.39,7.573,1.8170000000000002
2018,6,PPL,6.74,7.573,-0.8330000000000002
2018,6,PPL,11.2,7.573,3.626999999999999
2018,6,PPL,7.39,7.573,-0.18300000000000072
2018,6,PPL,7.95,7.573,0.3769999999999998
2018,6,PPL,9.28,7.573,1.706999999999999
2018,6,PPL,8.78,7.573,1.206999999999999
2018,6,PPL,8.49,7.573,0.9169999999999998
2018,6,PPL,9.78,7.573,2.206999999999999
2018,6,PPL,8.9,7.573,1.327
2018,6,PPL,9.3,7.573,1.7270000000000003
2018,6,PPL,9.8,7.573,2.2270000000000003
2018,6,PPL,8.1,7.573,0.5269999999999992
2018,6,PPL,7.3,7.573,-0.2730000000000006
2018,6,PPL,7.5,7.573,-0.0730000000000004
2018,6,PPL,7.59,7.573,0.01699999999999946
2018,6,PPL,7.49,7.573,-0.08300000000000018
2018,6,PPL,7.39,7.573,-0.18300000000000072
2018,6,PPL,8.79,7.573,1.2169999999999987
2018,6,PPL,8.59,7.573,1.0169999999999995
2018,6,PPL,8.49,7.573,0.9169999999999998
2018,6,PPL,7.6,7.573,0.026999999999999247
2018,6,PPL,7.9,7.573,0.32699999999999996
2018,6,PPL,8.5,7.573,0.9269999999999996
