source,Year,Month,EDC,EGS,rate,term_months,signup_fee,early_termination_fee,green_percentage,date,PTC,comparison
WattBuy,2020,5,PENELEC,Titan Gas and Power,4.390000000000001,6.0,0.0,0.0,0.0,2020-05-01,5.404,Below
WattBuy,2020,5,PENELEC,Titan Gas and Power,4.29,6.0,0.0,0.0,0.0,2020-05-01,5.404,Below
WattBuy,2020,5,PENELEC,Titan Gas and Power,4.19,6.0,0.0,0.0,0.0,2020-05-01,5.404,Below
WattBuy,2020,5,PENELEC,"Verde Energy USA, Inc.",5.489999999999999,6.0,0.0,0.0,0.0,2020-05-01,5.404,Above
WattBuy,2020,7,PENELEC,AEP Energy,4.95,6.0,0.0,0.0,0.0,2020-07-01,5.532,Below
WattBuy,2020,7,PENELEC,AEP Energy,4.8500000000000005,6.0,0.0,0.0,0.0,2020-07-01,5.532,Below
WattBuy,2020,7,PENELEC,"AP Gas & Electric (PA), LLC",5.28,6.0,0.0,0.0,0.0,2020-07-01,5.532,Below
WattBuy,2020,7,PENELEC,Better Buy Energy,4.99,6.0,0.0,0.0,0.0,2020-07-01,5.532,Below
WattBuy,2020,7,PENELEC,Direct Energy,5.489999999999999,6.0,0.0,0.0,0.0,2020-07-01,5.532,Below
WattBuy,2020,7,PENELEC,Discount Power Inc.,6.4399999999999995,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,Discount Power Inc.,7.24,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,Discount Power Inc.,7.140000000000001,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,Great American Power,6.1899999999999995,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,Inspire,5.59,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,Respond Power LLC,5.680000000000001,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,SmartEnergy,7.000000000000001,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,SmartEnergy,6.800000000000001,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,Starion Energy,5.99,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,Starion Energy,6.29,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,7,PENELEC,Titan Gas and Power,5.0,6.0,0.0,0.0,0.0,2020-07-01,5.532,Below
WattBuy,2020,7,PENELEC,Titan Gas and Power,3.9899999999999998,6.0,0.0,0.0,0.0,2020-07-01,5.532,Below
WattBuy,2020,7,PENELEC,"Verde Energy USA, Inc.",5.489999999999999,6.0,0.0,0.0,0.0,2020-07-01,5.532,Below
WattBuy,2020,7,PENELEC,"Verde Energy USA, Inc.",5.6899999999999995,6.0,0.0,0.0,0.0,2020-07-01,5.532,Above
WattBuy,2020,8,PENELEC,AEP Energy,4.95,6.0,0.0,0.0,0.0,2020-08-01,5.404,Below
WattBuy,2020,8,PENELEC,"AP Gas & Electric (PA), LLC",5.28,6.0,0.0,0.0,0.0,2020-08-01,5.404,Below
WattBuy,2020,8,PENELEC,Better Buy Energy,4.99,6.0,0.0,0.0,0.0,2020-08-01,5.404,Below
WattBuy,2020,8,PENELEC,Direct Energy,5.489999999999999,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Discount Power Inc.,6.4399999999999995,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Discount Power Inc.,7.24,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Discount Power Inc.,7.140000000000001,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Great American Power,6.1899999999999995,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Inspire,5.489999999999999,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Respond Power LLC,5.680000000000001,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Respond Power LLC,5.88,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,SmartEnergy,6.800000000000001,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,SmartEnergy,7.1,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Starion Energy,5.99,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Starion Energy,6.29,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,Titan Gas and Power,3.9899999999999998,6.0,0.0,0.0,0.0,2020-08-01,5.404,Below
WattBuy,2020,8,PENELEC,"Verde Energy USA, Inc.",5.6899999999999995,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,8,PENELEC,"Verde Energy USA, Inc.",5.89,6.0,0.0,0.0,0.0,2020-08-01,5.404,Above
WattBuy,2020,9,PENELEC,"AP Gas & Electric (PA), LLC",5.28,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,CleanSky Energy,4.0,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Discount Power Inc.,6.44,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Discount Power Inc.,7.24,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Discount Power Inc.,7.14,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Discount Power Inc.,8.09,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Discount Power Inc.,7.99,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Energy Harbor LLC,5.69,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Great American Power,6.19,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Inspire,5.49,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,National Gas & Electric,5.79,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Respond Power LLC,5.88,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Respond Power LLC,6.29,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,SmartEnergy,7.4,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Starion Energy,5.99,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,Starion Energy,6.29,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,9,PENELEC,"Verde Energy USA, Inc.",5.89,6.0,0.0,0.0,0.0,2020-09-01,0.598,Above
WattBuy,2020,10,PENELEC,AEP Energy,5.74,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,"AP Gas & Electric (PA), LLC",5.28,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,"AP Gas & Electric (PA), LLC",6.075,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,CleanSky Energy,4.0,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Discount Power Inc.,8.09,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Discount Power Inc.,7.99,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Discount Power Inc.,8.29,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Energy Harbor LLC,5.69,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Energy Harbor LLC,6.39,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Energy Harbor LLC,5.98,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Great American Power,6.19,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Inspire,5.49,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,National Gas & Electric,5.79,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Respond Power LLC,6.29,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,SmartEnergy,7.1,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Starion Energy,5.99,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Starion Energy,6.29,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Starion Energy,6.49,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,Starion Energy,6.79,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,"Verde Energy USA, Inc.",5.89,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,10,PENELEC,"Verde Energy USA, Inc.",6.19,6.0,0.0,0.0,0.0,2020-10-01,0.598,Above
WattBuy,2020,11,PENELEC,AEP Energy,5.74,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,AEP Energy,6.19,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,"AP Gas & Electric (PA), LLC",6.075,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,CleanSky Energy,4.0,6.0,0.0,0.0,0.0,2020-11-01,5.598,Below
WattBuy,2020,11,PENELEC,CleanSky Energy,5.5,6.0,0.0,0.0,0.0,2020-11-01,5.598,Below
WattBuy,2020,11,PENELEC,Discount Power Inc.,8.29,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,Energy Harbor LLC,5.98,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,Great American Power,6.19,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,Inspire,5.49,6.0,0.0,0.0,0.0,2020-11-01,5.598,Below
WattBuy,2020,11,PENELEC,National Gas & Electric,5.79,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,Respond Power LLC,6.29,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,Respond Power LLC,6.09,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,SmartEnergy,7.1,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,SmartEnergy,7.3,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,Starion Energy,6.49,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,Starion Energy,6.79,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,"Verde Energy USA, Inc.",6.19,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,"Verde Energy USA, Inc.",6.39,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,11,PENELEC,"Verde Energy USA, Inc.",5.99,6.0,0.0,0.0,0.0,2020-11-01,5.598,Above
WattBuy,2020,12,PENELEC,AEP Energy,6.19,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,AEP Energy,5.95,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,"AP Gas & Electric (PA), LLC",6.075,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,CleanSky Energy,5.5,6.0,0.0,0.0,0.0,2020-12-01,5.667,Below
WattBuy,2020,12,PENELEC,Discount Power Inc.,6.99,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,Energy Harbor LLC,5.98,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,Great American Power,6.19,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,Inspire,5.49,6.0,0.0,0.0,0.0,2020-12-01,5.667,Below
WattBuy,2020,12,PENELEC,National Gas & Electric,5.79,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,Respond Power LLC,6.09,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,SmartEnergy,6.5,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,Star Energy Partners LLC,6.19,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,Starion Energy,6.49,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,Starion Energy,6.79,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2020,12,PENELEC,"Verde Energy USA, Inc.",5.99,6.0,0.0,0.0,0.0,2020-12-01,5.667,Above
WattBuy,2021,1,PENELEC,AEP Energy,5.95,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,"AP Gas & Electric (PA), LLC",6.075,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Better Buy Energy,5.39,6.0,0.0,0.0,0.0,2021-01-01,5.667,Below
WattBuy,2021,1,PENELEC,Brighten Energy,5.69,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,CleanSky Energy,5.5,6.0,0.0,0.0,0.0,2021-01-01,5.667,Below
WattBuy,2021,1,PENELEC,Discount Power Inc.,6.99,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Discount Power Inc.,7.09,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Discount Power Inc.,7.79,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Dynegy,5.59,6.0,0.0,0.0,0.0,2021-01-01,5.667,Below
WattBuy,2021,1,PENELEC,Energy Harbor LLC,5.98,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Great American Power,6.19,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Inspire,5.49,6.0,0.0,0.0,0.0,2021-01-01,5.667,Below
WattBuy,2021,1,PENELEC,Major Energy,6.09,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Major Energy,6.19,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,National Gas & Electric,5.79,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,SmartEnergy,6.5,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,SmartEnergy,6.9,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Star Energy Partners LLC,6.19,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Starion Energy,6.49,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,Starion Energy,6.79,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,"Verde Energy USA, Inc.",5.99,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,"Verde Energy USA, Inc.",6.39,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,1,PENELEC,"Verde Energy USA, Inc.",6.29,6.0,0.0,0.0,0.0,2021-01-01,5.667,Above
WattBuy,2021,2,PENELEC,AEP Energy,5.95,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,AEP Energy,6.2,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,"AP Gas & Electric (PA), LLC",6.075,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Better Buy Energy,5.39,6.0,0.0,0.0,0.0,2021-02-01,5.667,Below
WattBuy,2021,2,PENELEC,Brighten Energy,5.69,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,CleanSky Energy,5.5,6.0,0.0,0.0,0.0,2021-02-01,5.667,Below
WattBuy,2021,2,PENELEC,Discount Power Inc.,7.79,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Discount Power Inc.,6.99,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Dynegy,5.59,6.0,0.0,0.0,0.0,2021-02-01,5.667,Below
WattBuy,2021,2,PENELEC,Energy Harbor LLC,5.98,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Energy Harbor LLC,6.79,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Great American Power,6.19,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Inspire,5.49,6.0,0.0,0.0,0.0,2021-02-01,5.667,Below
WattBuy,2021,2,PENELEC,Major Energy,6.19,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Major Energy,6.18,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Major Energy,6.49,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,National Gas & Electric,5.79,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,SmartEnergy,6.9,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,SmartEnergy,7.8,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Starion Energy,6.49,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,Starion Energy,6.79,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,"Verde Energy USA, Inc.",6.29,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,2,PENELEC,"Verde Energy USA, Inc.",6.59,6.0,0.0,0.0,0.0,2021-02-01,5.667,Above
WattBuy,2021,3,PENELEC,AEP Energy,6.2,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,"AP Gas & Electric (PA), LLC",6.075,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Better Buy Energy,5.39,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Brighten Energy,5.69,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Brighten Energy,6.09,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,CleanSky Energy,5.5,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,CleanSky Energy,7.01,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Discount Power Inc.,7.79,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Discount Power Inc.,6.99,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Dynegy,5.59,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Dynegy,5.89,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Energy Harbor LLC,6.79,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Great American Power,6.19,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,"IDT Energy, Inc.",7.14,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Inspire,5.49,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Liberty Power,6.48,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Major Energy,6.49,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Major Energy,6.39,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,National Gas & Electric,5.79,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Residents Energy LLC,6.68,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,SmartEnergy,7.8,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,SmartEnergy,8.5,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Starion Energy,6.49,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,Starion Energy,6.79,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,"Verde Energy USA, Inc.",6.59,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,"Verde Energy USA, Inc.",6.49,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,3,PENELEC,"Verde Energy USA, Inc.",6.45,6.0,0.0,0.0,0.0,2021-03-01,0.981,Above
WattBuy,2021,4,PENELEC,AEP Energy,6.2,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,AEP Energy,6.35,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,"AP Gas & Electric (PA), LLC",6.075,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Brighten Energy,6.09,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,CleanSky Energy,7.01,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Discount Power Inc.,7.79,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Discount Power Inc.,6.99,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Discount Power Inc.,8.49,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Dynegy,5.89,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Energy Harbor LLC,6.79,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,"IDT Energy, Inc.",7.14,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,"IDT Energy, Inc.",7.65,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Inspire,5.49,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Liberty Power,6.48,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Liberty Power,6.49,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Major Energy,6.49,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Major Energy,6.69,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,National Gas & Electric,5.79,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Residents Energy LLC,6.68,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Residents Energy LLC,6.78,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,SmartEnergy,8.5,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,SmartEnergy,9.1,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Starion Energy,6.49,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,Starion Energy,6.79,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,"Verde Energy USA, Inc.",6.45,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,4,PENELEC,"Verde Energy USA, Inc.",6.69,6.0,0.0,0.0,0.0,2021-04-01,0.981,Above
WattBuy,2021,5,PENELEC,AEP Energy,6.35,6.0,0.0,0.0,0.0,2021-05-01,0.981,Above
WattBuy,2021,5,PENELEC,AEP Energy,6.59,6.0,0.0,0.0,0.0,2021-05-01,0.981,Above
WattBuy,2021,5,PENELEC,"AP Gas & Electric (PA), LLC",6.075,6.0,0.0,0.0,0.0,2021-05-01,0.981,Above
WattBuy,2021,5,PENELEC,Brighten Energy,6.09,6.0,0.0,0.0,0.0,2021-05-01,0.981,Above
WattBuy,2021,5,PENELEC,Brighten Energy,6.19,6.0,0.0,0.0,0.0,2021-05-01,0.981,Above
WattBuy,2021,5,PENELEC,CleanSky Energy,7.01,6.0,0.0,0.0,0.0,2021-05-01,0.981,Above
WattBuy,2021,5,PENELEC,CleanSky Energy,8.49,6.0,0.0,0.0,0.0,2021-05-01,0.981,Above
